pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
"Diseases associated with N-glycosylation of proteins"	0.201679832016798	0.501815902685168	0.57867821124121	1.20820818209158	2016	17	ALG3 ALG6 MAN1B1 RFT1 ALG13 ALG8 ALG2 ALG11 ALG9
"Diseases associated with O-glycosylation of proteins"	0.37006299370063	0.626519236188269	0.469493283546955	1.05000758106826	3700	58	MUC1 C1GALT1 THBS1 LFNG POMT2 POMT1 ADAMTS20 SPON1 NOTCH2 LARGE1 MUC5B SEMA5A GALNT3 ADAMTS2 ADAMTS12 POMGNT1 THSD7A SBSPON
"Diseases associated with glycosaminoglycan metabolism"	0.812818718128187	0.890019953228558	0.381314715521002	0.831038955827768	8128	34	HSPG2 BGN PAPSS2 GPC6 CSPG4 EXT2 GPC4 B3GAT3 HEXB B4GALT7 GPC5 B3GALT6 SDC3 AGRN ST3GAL3 CHST6 HEXA
"Diseases associated with glycosylation precursor biosynthesis"	0.0560943905609439	0.304756131529704	0.655515235841215	1.37442389309092	560	18	GALE CTSA GNE PMM2 DPM3 DHDDS NUS1 GALT PGM1 DPM2
"Diseases associated with surfactant metabolism"	0.298570142985701	0.576297802416428	0.631750514805412	1.2149494441969	2985	5	SFTPD SLC34A2
"Diseases associated with the TLR signaling cascade"	0.123387661233877	0.420483268128883	0.581928592809781	1.24590905288058	1233	25	TLR3 IRAK4 HMGB1 IKBKG NFKBIA RELA MYD88 CHUK
"Diseases associated with visual transduction"	0.993700629937006	0.998412596756853	0.097825514663297	0.189836155245845	9937	6	RDH5 LRAT RBP1 ABCA4 NAPEPLD STRA6
"Diseases of Base Excision Repair"	0.701029897010299	0.829923413526618	0.422033636694212	0.811632947369995	7010	5	OGG1 MUTYH NEIL1 NTHL1
"Diseases of Cellular Senescence"	0.188381161883812	0.490131974987249	0.746618927144642	1.40527102791872	1883	3	CDKN2A CDK6 CDK4
"Diseases of DNA Double-Strand Break Repair"	0.678532146785322	0.814440420112674	0.420434150011968	0.898455511641084	6785	24	WRN ATM RAD51C BARD1 RMI2 RAD50 TOP3A BRCA1 RBBP8 MRE11 RAD51B KAT5 RAD51D RAD51AP1 BLM BRCA2 PALB2 NBN DNA2
"Diseases of DNA repair"	0.675932406759324	0.814145451126529	0.419085375037844	0.913356496085598	6759	34	MSH2 WRN ATM RAD51C BARD1 RMI2 RAD50 TOP3A BRCA1 RBBP8 MRE11 OGG1 MLH1 MUTYH NEIL1 RAD51B KAT5 MSH3 RAD51D RAD51AP1 BLM PMS2 BRCA2 PALB2 NBN DNA2 NTHL1
"Diseases of Immune System"	0.123387661233877	0.420483268128883	0.581928592809781	1.24590905288058	1233	25	TLR3 IRAK4 HMGB1 IKBKG NFKBIA RELA MYD88 CHUK
"Diseases of Mismatch Repair (MMR)"	0.281671832816718	0.563779153824107	0.641225071205875	1.23317041396738	2816	5	MSH2 MLH1 MSH3 PMS2
"Diseases of Telomere Maintenance"	0.146885311468853	0.44874800019998	0.8139429353846	1.53690640020356	1468	2	ATRX DAXX
"Diseases of carbohydrate metabolism"	0.527747225277472	0.732470019473697	0.456767487597885	0.990717801197586	5277	31	UBC GAA HGSNAT UBA52 SGSH GNS UBB KHK GUSB GYG1
"Diseases of cellular response to stress"	0.188381161883812	0.490131974987249	0.746618927144642	1.40527102791872	1883	3	CDKN2A CDK6 CDK4
"Diseases of glycosylation"	0.245275472452755	0.535343239869562	0.467239585073247	1.07520079364029	2452	126	MUC1 ALG3 GALE CTSA C1GALT1 THBS1 LFNG GNE POMT2 HSPG2 ALG6 POMT1 ADAMTS20 PMM2 DPM3 MAN1B1 DHDDS SPON1 RFT1 NOTCH2 NUS1 ALG13 BGN GALT PAPSS2 PGM1 GPC6 LARGE1 CSPG4 ALG8 MUC5B DPM2 SEMA5A EXT2 GALNT3 GPC4 ADAMTS2 ADAMTS12 ALG2 POMGNT1 ALG11 THSD7A SBSPON ALG9
"Diseases of hemostasis"	0.608539146085392	0.774184588897915	0.464394480751236	0.91953197284834	6085	8	F8 TPST1
"Diseases of metabolism"	0.185681431856814	0.490131974987249	0.462167688847314	1.07831732460098	1856	210	MUC1 ALG3 GALE CTSA ABCD4 C1GALT1 THBS1 LFNG GNE POMT2 UBC GAA MMAB HSPG2 ALG6 ACY1 POMT1 LMBRD1 PCCB ADAMTS20 PMM2 DPM3 GSS AHCY MAN1B1 SFTPD HGSNAT DHDDS SPON1 RFT1 NOTCH2 NUS1 ALG13 GCLC UBA52 SGSH GNS BGN GALT PAPSS2 HLCS PGM1 BTD ACACA GPC6 LARGE1 UBB CSPG4 ALG8 MUC5B KHK DPM2 MCCC2 SLC35D1 SEMA5A GUSB SLC34A2 CD320 EXT2 GALNT3 GYG1 CYP2R1 TBXAS1 MTRR MMADHC GPC4 ADAMTS2 ADAMTS12 ALG2 MMACHC POMGNT1 ALG11 THSD7A SBSPON ALG9
"Diseases of mitotic cell cycle"	0.0238976102389761	0.210385870503859	0.619045401454334	1.35538209963888	238	37	TFDP2 CDC27 CDKN1C CDKN1A ATRX CCND1 CDC16 ANAPC2 ANAPC5 TFDP1 CCND3 ANAPC1 CCNE1 ANAPC7 E2F1 UBE2E1 CDK6 ANAPC15 ANAPC11 CDC23 ANAPC16 CDK4
"Diseases of programmed cell death"	0.316868313168683	0.591471230671844	0.476234159656763	1.06872962620903	3168	64	TP53 CDKN2A RBBP4 LMNB1 CAST H2BC11 DNMT3A APP CASP8 SOD2 EZH2 CDC25C CDC25B RBBP7 EED BCL2L11 H2BC15 YWHAE H2BC4 DNMT1 H3-3A H2BC12 CDK5R1 CAPN1 H3C15 SUZ12 H2BC17 POLA2 H2AZ2 CAPNS1 C1QBP POLA1
"Diseases of signal transduction by growth factor receptors and second messengers"	9.99900009999e-05	0.0121037896210379	0.541710329349422	1.28060198810335	0	389	HDAC9 ERBB2 AKT2 LRRFIP1 MRAS TSC2 TPM4 PRKAR1A IQGAP1 PPFIBP1 VCL RAP1B PLCG1 POLR2B GSK3B CLTC NCOR2 SMAD3 ARRB2 PSMD9 PSMD6 PSMD2 VCP CDKN1A FIP1L1 CCNC OS9 MPRIP NOX4 JAG1 RPS6 PIK3CB GCC2 PSMC1 PORCN LMO7 KLC1 PDGFA POLR2H HDAC2 PSMB9 PPP2R5C PSMB8 TRAK1 HIP1 MIB1 UBC BCL2L1 FGFR1OP2 ERBB3 FGFR2 PSMB4 ADAM17 TBL1XR1 NCOR1 AKT3 ERLIN2 FGFR1 MAML3 TLN1 TRIM24 SYVN1 PSMD4 MAMLD1 PSMD11 POLR2C TBL1X CREBBP LRP5 PSMC4 CAMK2G APH1A DUSP7 DUSP16 CUX1 PSMB10 MARK3 CSNK1A1 SEC31A CNKSR1 FYN HDAC3 TPR PDPK1 NCBP2 ERBB4 RBX1 GRB2 NF1 POLR2F YES1 HDAC8 DUSP9 FOXO4 ZC3HAV1 EGF UBA52 WDR48 PSMB7 POLR2G CEP43 EP300 MECP2 PSME3 EIF2AK3 FKBP1A CTBP2 AKT1 CSK PPM1B KRAS FBXW7 PSMA7 PSMC2 MAPKAP1 CTBP1 RAC2 PSMD7 GAB2 TENT4A PPP2R1A UBB GOLGA4 EML4 PSMD12 PSEN2 AGK PSMD13 NRAS JAG2 PSMC3 PPP1CC MET QKI SMAD2 TFG RANBP2 SND1 PSMC6 POLR2A RRBP1 NEURL1B ESRP1 BCL2L11 RAC1 PSMA5 CHUK APC APBB1IP POLR2E PSMF1 PTPN12 ATIC MAP3K11 CALM1 HDAC1 TPM3 SMAD4 JAK2 CLCN6 PPP2R5E FXR1 PPP2CA PSMD1 CTNNB1 MYC CARS1 CASP9 CDK8 SHC1 BRAF PIM1
"Diseases of the neuronal system"	0.993700629937006	0.998412596756853	0.097825514663297	0.189836155245845	9937	6	RDH5 LRAT RBP1 ABCA4 NAPEPLD STRA6
"Disinhibition of SNARE formation"	0.201279872012799	0.501585026682517	0.686326873265836	1.31990783334551	2012	5	STXBP3 STX4
"Disorders of Developmental Biology"	0.082991700829917	0.366609367944072	0.667841502315013	1.3716095638778	829	13	NCOR2 TBL1XR1 NCOR1 GPS2 TBL1X HDAC3 MECP2 CALM1 HDAC1
"Disorders of Nervous System Development"	0.082991700829917	0.366609367944072	0.667841502315013	1.3716095638778	829	13	NCOR2 TBL1XR1 NCOR1 GPS2 TBL1X HDAC3 MECP2 CALM1 HDAC1
"Disorders of transmembrane transporters"	0.0061993800619938	0.125072492750725	0.536989279662272	1.24224478158763	61	153	SLC35A3 CP SLC40A1 PSMD9 PSMD6 ABCD4 PSMD2 VCP SLC2A1 OS9 NUP85 PSMC1 PSMB9 PSMB8 UBC NUP93 NUP214 PSMB4 NUP58 NUP54 ERLIN2 LMBRD1 SLC33A1 PSMD4 SLC2A10 PSMD11 PSMC4 NUP88 ABCC9 PSMB10 SLC35A1 NUP42 POM121C ABCA12 TPR BSG UBA52 PSMB7 SLCO2A1 POM121 PSME3 ABCB6 SLC11A2 PSMA7 PSMC2 SEC13 PSMD7 UBB PSMD12 SLC3A1 PSMD13 PSMC3 NUP50 RANBP2 PSMC6 SLC34A2 SLC20A2 PSMA5 NUP37 PSMF1
"Displacement of DNA glycosylase by APEX1"	0.656534346565343	0.801143978344101	0.441470771331502	0.881231910003293	6565	9	MBD4 UNG OGG1 SMUG1 MUTYH APEX1 TDG NTHL1
"Dissolution of Fibrin Clot"	0.857914208579142	0.919845127976131	0.336156112158172	0.681925627047294	8579	11	PLAU SERPINB8 ANXA2 S100A10
"Dopamine Neurotransmitter Release Cycle"	0.348865113488651	0.610611698945712	0.524314803009583	1.09933492519491	3488	18	PPFIA1 UNC13B STX1A CASK VAMP2 SYN3 RAB3A
"Dopamine clearance from the synaptic cleft"	0.0728927107289271	0.345687999293456	0.812932485394266	1.54183689269152	728	4	COMT LRTOMT
"Dopamine receptors"	0.466553344665534	0.694665219824881	0.52458153489841	1.05753881282047	4665	1	DRD4
"Downregulation of ERBB2 signaling"	0.04999500049995	0.295936176553494	0.621485843299235	1.33651605483592	499	27	ERBB2 AKT2 UBC ERBB3 AKT3 ERBB4 EGF UBA52 AKT1 PTPN18 UBB CUL5
"Downregulation of ERBB2:ERBB3 signaling"	0.018998100189981	0.188501641639115	0.753298746497009	1.53908541195381	189	12	ERBB2 AKT2 UBC ERBB3 AKT3 UBA52 AKT1 UBB
"Downregulation of ERBB4 signaling"	0.152884711528847	0.453892110788921	0.65784161924107	1.3131356915318	1528	9	UBC NEDD4 ERBB4 UBA52 UBB WWP1 ITCH SRC
"Downregulation of SMAD2/3:SMAD4 transcriptional activity"	0.0045995400459954	0.107071985109181	0.703125035424104	1.51543783372123	45	28	TGIF1 TRIM33 USP9X NEDD4L WWTR1 NCOR2 SMAD3 UBE2D3 UBC NCOR1
"Downregulation of TGF-beta receptor signaling"	0.174282571742826	0.478387875498164	0.558075817876881	1.19774738843519	1742	26	NEDD4L SMAD3 XPO1 UBC USP15 UBA52 SMURF2 UBB UCHL5 PPP1CC SMAD2 MTMR4 PPP1CB
"Downstream TCR signaling"	0.0133986601339866	0.155620152270487	0.564918186251911	1.28184562427373	133	85	PSMD9 PSMD6 PSMD2 PIK3CB PSMC1 PSMB9 PSMB8 UBC PSMB4 IKBKG MAP3K7 NFKBIA PSMD4 PSMD11 HLA-DPA1 PSMC4 PSMB10 TAB2 PDPK1 UBA52 PSMB7 BCL10 PSME3 HLA-DRB1 HLA-DRB5 PSMA7 PSMC2 PSMD7 UBB PSMD12 PSMD13 FBXW11 PSMC3 RELA UBE2V1 HLA-DQA1 PSMC6 UBE2D2 HLA-DRA PSMA5 CHUK PSMF1
"Downstream signal transduction"	0.132986701329867	0.434235686943435	0.570651810483029	1.22719658807181	1329	27	GRB7 PLCG1 PIK3CB PDGFA NCK1 GRB2 BCAR1 KRAS STAT6 NRAS
"Downstream signaling events of B Cell Receptor (BCR)"	0.0416958304169583	0.269833816618338	0.54447638938786	1.23167957553958	416	78	PSMD9 PSMD6 PSMD2 PSMC1 PSMB9 PSMB8 UBC PSMB4 IKBKG MAP3K7 NFKBIA PSMD4 PSMD11 PSMC4 PSMB10 UBA52 PSMB7 BCL10 PSME3 FKBP1A KRAS PSMA7 PSMC2 PSMD7 UBB PSMD12 PSMD13 NRAS FBXW11 PSMC3 RELA PSMC6 PSMA5 CHUK PSMF1 CALM1
"Downstream signaling of activated FGFR1"	0.587741225877412	0.765011563359793	0.448986475965937	0.949794208516228	5877	20	PLCG1 FGFR1 GRB2 KRAS NRAS SHC1 FRS2 PTPN11
"Downstream signaling of activated FGFR2"	0.542245775422458	0.740844820709803	0.464104999978982	0.977884785193301	5422	19	PLCG1 FGFR2 GRB2 KRAS NRAS SHC1 FRS2 PTPN11
"Downstream signaling of activated FGFR3"	0.648935106489351	0.796689600816795	0.433547489694103	0.909022393446706	6489	18	PLCG1 GRB2 KRAS NRAS SHC1 FRS2 PTPN11
"Downstream signaling of activated FGFR4"	0.642735726427357	0.794685768789124	0.435071444449491	0.916710110898389	6427	19	PLCG1 GRB2 KRAS NRAS SHC1 FRS2 PTPN11
"Drug resistance in ERBB2 KD mutants"	0.0546945305469453	0.302871082754738	0.834157868762712	1.58209371564666	546	4	ERBB2 ERBIN CDC37
"Drug resistance in ERBB2 TMD/JMD mutants"	0.0546945305469453	0.302871082754738	0.834157868762712	1.58209371564666	546	4	ERBB2 ERBIN CDC37
"Drug resistance of ALK mutants"	0.995900409959004	0.998412596756853	0.00473734077271293	0.00955032040476043	9959	1	ALK
"Drug resistance of KIT mutants"	0.452754724527547	0.685429777917731	0.539477839772608	1.08756926475988	4527	1	KIT
"Drug-mediated inhibition of ERBB2 signaling"	0.0546945305469453	0.302871082754738	0.834157868762712	1.58209371564666	546	4	ERBB2 ERBIN CDC37
"Drug-mediated inhibition of MET activation"	0.208379162083792	0.510485179027008	0.786030108432467	1.58461038449208	2083	1	MET
"Dual Incision in GG-NER"	0.28987101289871	0.571212203433847	0.499158373488566	1.09852894194744	2898	41	CUL4A UBC DDB1 ERCC1 GTF2H5 RBX1 UBA52 RPA1 POLD1 UBB ERCC4 ERCC5 POLD2 POLD3 GTF2H1 RFC1 PARP2 CHD1L ERCC3 DDB2 RFC5 POLK POLE3 RFC2
"Dual incision in TC-NER"	0.0290970902909709	0.227747318726071	0.566907808332724	1.27318268958259	290	65	POLR2B ISY1 POLR2H CUL4A UBC DDB1 MNAT1 PPIE XAB2 ERCC1 GTF2H5 POLR2C ERCC6 HMGN1 RBX1 POLR2F UBA52 POLR2G EP300 RPA1 POLD1 UBB ERCC4 PRPF19 TCEA1 ERCC5 POLD2 USP7 ERCC8 POLR2A POLD3 POLR2E GTF2H1
"E2F mediated regulation of DNA replication"	0.6003399660034	0.771455975421566	0.444455088350045	0.945596898941269	6003	22	TFDP2 TFDP1 ORC3 PPP2R1A E2F1 ORC2 PPP2CA CCNB1 POLA2 POLA1 PPP2R3B ORC5 PRIM2 PPP2CB ORC4
"E2F-enabled inhibition of pre-replication complex formation"	0.785921407859214	0.874008143512704	0.379601383157224	0.757732728059458	7859	9	ORC3 ORC2 CCNB1 ORC5 ORC4 ORC6 MCM8
"E3 ubiquitin ligases ubiquitinate target proteins"	0.293770622937706	0.573953894933087	0.487424988474167	1.08637688604168	2937	54	HLTF UBE2D3 VCP UBC H2BC11 UBE2J2 WAC CDC73 RRAGA UBA52 UBE2V2 BCL10 PEX2 UBB RNF40 UBE2E1 UBE2D2 SHPRH H2BC15 H2BC4 PEX10 HLA-B H2BC12 UBE2L3 PEX14 HLA-A
"ECM proteoglycans"	0.005999400059994	0.124141432010645	0.649346495213215	1.43054107926662	59	42	LAMB2 ITGB1 LAMA5 LAMA1 HSPG2 COL9A3 ITGB5 ITGAV TGFB2 IBSP BGN COL9A2 LAMC1
"EGFR Transactivation by Gastrin"	0.314668533146685	0.590094902206139	0.590254408094496	1.16874300374879	3146	8	GRB2 KRAS NRAS
"EGFR downregulation"	0.288471152884712	0.569648173844932	0.513320815037417	1.11338062141264	2884	31	ARHGEF7 CDC42 UBC HGS GRB2 EGF UBA52 EPS15L1 UBB PTPN12 EPN1 EPS15 EREG SH3KBP1
"EGFR interacts with phospholipase C-gamma"	0.239176082391761	0.53172203440813	0.612925130000284	1.22347665592924	2391	9	PLCG1 EGF EREG
"EGR2 and SOX10-mediated initiation of Schwann cell myelination"	0.391660833916608	0.642854833160752	0.498762104710425	1.06298402318815	3916	23	SMARCA4 WWTR1 HDAC2 TEAD1 UTRN LAMC1 SCD5
"EML4 and NUDC in mitotic spindle formation"	0.18968103189681	0.492722938006629	0.486063090771812	1.10803460681581	1896	96	DYNC1H1 NEK9 RANGAP1 XPO1 DYNC1I2 NUP85 NEK6 PPP2R5C NEK7 CENPT ITGB3BP MAD1L1 CLIP1 SKA2 SPDL1 AHCTF1 CENPC BUB1 CLASP2 CENPP KNTC1 SPC24 SEC13 PPP2R1A EML4 DYNLL1 TAOK1 PPP1CC CENPN RANBP2 SGO2 NUP37 AURKB PPP2R5E KIF2A PPP2CA NDC80 CENPK NUP160 CLASP1 DYNC1LI2 NUP98 PAFAH1B1 SEH1L PPP2R5B BUB3
"EPH-Ephrin signaling"	0.0430956904309569	0.27241427293302	0.534946669285158	1.21604003794124	430	89	VAV3 AP2M1 ARHGEF7 EPHB6 ACTR3 CLTC DNM1 PTK2 EPHB1 MYH14 CDC42 MYL9 RHOA MYL6 APH1A FYN ARHGEF28 LIMK1 KALRN YES1 EFNA1 SDCBP CLTA CFL1 EPHA2 MYL12B ARPC2 PSEN2 ARPC5 MYL12A RAC1 AP2A1 ACTB VAV2 ARPC4 EPHA7
"EPH-ephrin mediated repulsion of cells"	0.0857914208579142	0.368264237406047	0.555872751277202	1.23076820059328	857	47	VAV3 AP2M1 EPHB6 CLTC DNM1 EPHB1 APH1A FYN YES1 EFNA1 CLTA EPHA2 PSEN2 RAC1 AP2A1 VAV2 EPHA7
"EPHA-mediated growth cone collapse"	0.202979702029797	0.504531682355378	0.587781365757374	1.21795696592159	2029	15	MYH14 MYL9 RHOA MYL6 FYN YES1 MYL12B
"EPHB-mediated forward signaling"	0.222777722227777	0.51237463931332	0.526432402661093	1.1452545605275	2227	33	ACTR3 PTK2 CDC42 RHOA FYN ARHGEF28 LIMK1 KALRN YES1 CFL1 ARPC2 ARPC5 RAC1 ACTB ARPC4 ITSN1 ARPC1B ROCK2 SRC ROCK1 RASA1 ACTR2 LIMK2 ARPC3
"ER Quality Control Compartment (ERQC)"	0.406159384061594	0.652063573483501	0.498708678051363	1.05807528512685	4061	21	OS9 UBC SYVN1 MAN1B1 UBA52 UGGT2 UBB AMFR UGGT1 DERL2 RNF5 RNF185
"ER to Golgi Anterograde Transport"	0.0925907409259074	0.376517214050407	0.494901963954961	1.14043144187569	925	132	SPTAN1 DYNC1H1 COPG1 ARFGAP1 DYNC1I2 ARF4 DCTN3 SEC24B ANK2 PPP6R1 COPB2 SEC24C SEC16A F8 GORASP1 CSNK1D DCTN2 TRAPPC9 CD55 ARFGAP2 STX5 BET1L SPTBN2 SAR1B COG8 PPP6R3 SEC22A ANKRD28 SEC31A COG1 COG6 CAPZA1 COPB1 TRAPPC5 CAPZB COPA USO1 SEC13 GBF1 MIA3 DYNLL1 SCFD1 DCTN5 TFG PPP6C GOSR1 SPTBN4 COG2 CAPZA2 TMEM115 TRAPPC3 LMAN2 TRAPPC2 COPZ1 ARF1 COPE DYNC1LI2 COG4 NAPG TRAPPC6A GOSR2 TMED10 PREB DCTN4 CNIH3
"ER-Phagosome pathway"	0.112688731126887	0.405378035747688	0.51222787917641	1.16076341381604	1126	82	PSMD9 PSMD6 PSMD2 TAP2 PSMC1 PSMB9 PSMB8 UBC PSMB4 HMGB1 IKBKG PSMD4 PSMD11 PSMC4 SEC61A1 HLA-C PSMB10 UBA52 PSMB7 PSME3 PSMA7 PSMC2 PSMD7 UBB VAMP3 PSMD12 PSMD13 SNAP23 PSMC3 PSMC6 MYD88 PSMA5 CHUK PSMF1
"ERBB2 Activates PTK6 Signaling"	0.0561943805619438	0.304756131529704	0.700327554923367	1.43085851182432	561	12	ERBB2 ERBB3 ERBB4 EGF
"ERBB2 Regulates Cell Motility"	0.0283971602839716	0.225408278844247	0.716516198034157	1.4777306666662	283	14	ERBB2 ERBB3 RHOA ERBB4 DIAPH1 EGF
"ERCC6 (CSB) and EHMT2 (G9a) positively regulate rRNA expression"	0.27987201279872	0.562499766620848	0.504257899674693	1.10735970887182	2798	39	MTA1 RBBP4 HDAC2 H2BC11 ERCC6 GATAD2B EHMT2 CHD4 MTA3 RBBP7 MBD3 HDAC1 H2BC15 H2BC4 H3-3A H2BC12 MTA2 H3C15 H2BC17
"ERK/MAPK targets"	0.607139286071393	0.773623269252022	0.442264394614625	0.94093610585544	6071	22	RPS6KA1 VRK3 RPS6KA5 DUSP7 PPP2R1A PPP2CA MEF2C ELK1 MEF2A DUSP6 PPP2CB RPS6KA3 MAPK14 MAPK7 DUSP3 MAPK3
"ERKs are inactivated"	0.672832716728327	0.812751975051747	0.428671739956112	0.880403892614929	6728	13	VRK3 DUSP7 PPP2R1A PPP2CA DUSP6 PPP2CB MAPK7 DUSP3 MAPK3
"ESR-mediated signaling"	0.188381161883812	0.490131974987249	0.467307932238291	1.08415325004493	1883	170	AKT2 IGF1R DDX5 GNAI2 POLR2B PTK2 XPO1 GNB1 CCND1 POLR2H H2BC11 FOSB CTSD AKT3 PPP5C KDM4B SMC1A S1PR3 TNRC6A POLR2C CREBBP AGO1 PDPK1 TNRC6B ERBB4 POLR2F GNB2 FKBP5 EGF GNB4 CHD1 POLR2G EP300 AKT1 AGO3 GNG5 STAG1 KRAS GREB1 NRAS NCOA3 CBFB PTGES3 POLR2A POLR2E CALM1 HDAC1 H2BC15 H2BC4 GNAI1 GPAM MYC USF1 SHC1 TNRC6C CAV1 H3-3A H2BC12 CREB1 ATF2 TLE3 EREG CARM1
"Early Phase of HIV Life Cycle"	0.534546545345465	0.736141744187356	0.478622039624158	0.982991570238679	5345	13	PSIP1 KPNA1 LIG4 XRCC5 BANF1 FEN1 PPIA CCR5 CXCR4
"Effects of PIP2 hydrolysis"	0.218378162183782	0.512011371396709	0.555806474166897	1.17921568144223	2183	21	PRKCE PRKCH PRKCD ABHD12 DGKE DGKH ITPR1 DAGLB DGKZ
"Eicosanoid ligand-binding receptors"	0.118788121187881	0.412605511328351	0.669672299232192	1.34737645008541	1187	10	LTB4R LTB4R2
Eicosanoids	0.438756124387561	0.677874012215881	0.534847842433761	1.05903431696951	4387	8	CYP4F11 CYP4B1 TBXAS1
"Elastic fibre formation"	0.0007999200079992	0.0412043901992779	0.720855253890083	1.58094796046834	7	38	ITGB1 FBN2 LTBP4 MFAP2 FBLN5 LTBP1 FBLN1 ITGB5 ITGAV TGFB2
"Electric Transmission Across Gap Junctions"	0.99050094990501	0.998412596756853	0.0623815540113708	0.117413297924261	9905	3	PANX2 PANX1 GJC1
"Electron transport from NADPH to Ferredoxin"	0.754224577542246	0.852066123299009	0.362882646528705	0.683010370031064	7542	3	FDX2 FDX1 FDXR
"Elevation of cytosolic Ca2+ levels"	0.712828717128287	0.831523350555118	0.416041674038583	0.837073228945576	7128	10	ORAI1 ITPR1 ITPR2 P2RX4 ORAI2 ITPR3
"Endogenous sterols"	0.316268373162684	0.590993678409937	0.527778799902528	1.11647293261255	3162	20	CYP4V2 ARNT CYP46A1 NCOA1 FDX2 AHRR RXRA CYP11A1
"Endosomal Sorting Complex Required For Transport (ESCRT)"	0.637636236376362	0.792394760523948	0.429245981869922	0.93102431078774	6376	31	UBC VPS37A CHMP6 HGS UBA52 VPS37D MVB12A UBB SNF8 MVB12B CHMP4A CHMP2A VPS37C VPS4B VTA1 VPS36 CHMP7
"Endosomal/Vacuolar pathway"	0.515648435156484	0.727486003566021	0.490862432113828	0.995762563007274	5156	11	HLA-C CTSS HLA-B HLA-A LNPEP B2M
"Energy dependent regulation of mTOR by LKB1-AMPK"	0.335666433356664	0.602408031991464	0.505191395723245	1.08883358688496	3356	28	STRADA TSC2 PRKAG2 STRADB RRAGA STK11 CAB39 LAMTOR2 LAMTOR4 PPM1A PRKAA2 RRAGC MTOR PRKAB1 RHEB TSC1 LAMTOR3 PRKAG1 MLST8 LAMTOR5
"Entry of Influenza Virion into Host Cell via Endocytosis"	0.105489451054895	0.395715227238886	0.852397747012686	1.6095176896939	1054	2	CLTC CLTA
"Enzymatic degradation of Dopamine by monoamine oxidase"	0.0301969803019698	0.227747318726071	0.938684417565119	1.77244623229699	301	2	COMT MAOA
"Enzymatic degradation of dopamine by COMT"	0.0918908109189081	0.37642580919573	0.825358182176947	1.5534724595111	918	3	COMT LRTOMT
"Ephrin signaling"	0.154484551544846	0.455550669050026	0.59046380890653	1.24412702936432	1544	19	ARHGEF7 EPHB6 EPHB1 FYN SDCBP MYL12A RAC1
"Epigenetic regulation of gene expression"	0.101089891010899	0.392409485166133	0.501263883933468	1.14840212518244	1010	110	MTA1 GSK3B SIN3B MYBBP1A POLR2H RBBP4 HDAC2 BAZ2A H2BC11 DNMT3A TAF1D MTF2 POLR1E ARID4B AEBP2 MNAT1 SF3B1 TAF1C GTF2H5 ERCC6 RRP8 GATAD2B EHMT2 CHD4 EZH2 POLR2F MTA3 POLR1A EP300 TAF1B RBBP7 UBTF EED MBD3 PHF1 POLR2E ACTB HDAC1 GTF2H1 H2BC15 H2BC4 DNMT1 H3-3A H2BC12 POLR1C SUDS3 DEK SAP30BP ERCC3 MTA2 SIN3A POLR1H POLR1D H3C15 TET2 SUZ12 POLR1B H2BC17
"Erythrocytes take up carbon dioxide and release oxygen"	0.351364863513649	0.612852311891113	0.59245535790145	1.14969440933603	3513	6	CYB5R2 CYB5R4 CYB5RL CA2 CYB5R1
"Erythrocytes take up oxygen and release carbon dioxide"	0.557444255574443	0.748930378882201	0.497601209549293	0.939582433188611	5574	2	CA2 AQP1
"Erythropoietin activates Phosphoinositide-3-kinase (PI3K)"	0.764023597640236	0.858728472556644	0.392249080308428	0.795715711758914	7640	11	PIK3CB EPOR JAK2 IRS2 PIK3R1 PIK3CA LYN PIK3R5 PIK3CD
"Erythropoietin activates Phospholipase C gamma (PLCG)"	0.384961503849615	0.636337117141528	0.577465905330141	1.1206064964825	3849	6	PLCG1 EPOR JAK2
"Erythropoietin activates RAS"	0.602339766023398	0.771496701359975	0.455463762465527	0.93542921551289	6023	13	GRB2 KRAS EPOR NRAS JAK2 SHC1
"Erythropoietin activates STAT5"	0.737326267373263	0.843666695152099	0.402609186873953	0.781286767218847	7373	6	EPOR JAK2 IRS2 LYN
"Essential fructosuria"	0.197580241975802	0.498480058536203	0.79687335509001	1.60647000675186	1975	1	KHK
"Essential pentosuria"	0.838016198380162	0.908163480876621	0.160911674913149	0.324392549748362	8380	1	DCXR
"Establishment of Sister Chromatid Cohesion"	0.408959104089591	0.653588744868126	0.529386599784772	1.07391261366922	4089	11	SMC1A PDS5B STAG1 ESCO1 PDS5A STAG2 CDCA5
"Estrogen biosynthesis"	0.503749625037496	0.721643693618804	0.528289059056919	1.01597780078454	5037	5	HSD17B1 HSD17B11 AKR1B15 HSD17B2
"Estrogen-dependent gene expression"	0.496750324967503	0.717705616073238	0.437572823132191	1.00170876454819	4967	108	DDX5 POLR2B CCND1 POLR2H H2BC11 FOSB CTSD KDM4B SMC1A TNRC6A POLR2C CREBBP AGO1 TNRC6B ERBB4 POLR2F CHD1 POLR2G EP300 AGO3 STAG1 GREB1 NCOA3 CBFB PTGES3 POLR2A POLR2E HDAC1 H2BC15 H2BC4 GPAM MYC USF1 TNRC6C H3-3A H2BC12 ATF2 TLE3 CARM1 AXIN1 STAG2 NCOA1 CXXC5 SP1 H3C15
