pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
"Defective SLC2A1 causes GLUT1 deficiency syndrome 1 (GLUT1DS1)"	0.0684931506849315	0.310981261424419	0.931045373197179	1.84826199527573	684	1	SLC2A1
"Defective SLC2A10 causes arterial tortuosity syndrome (ATS)"	0.946205379462054	0.994558678622376	0.0600589535740604	0.119225855755858	9462	1	SLC2A10
"Defective SLC2A9 causes hypouricemia renal 2 (RHUC2)"	0.386961303869613	0.721382134303891	0.615433203495105	1.22172542111962	3869	1	SLC2A9
"Defective SLC33A1 causes spastic paraplegia 42 (SPG42)"	0.308569143085691	0.654941254340824	0.692283398252448	1.37428436012361	3085	1	SLC33A1
"Defective SLC34A2 causes PALM"	0.424357564243576	0.751532083633742	0.581429624170965	1.15422331523155	4243	1	SLC34A2
"Defective SLC34A2 causes pulmonary alveolar microlithiasis (PALM)"	0.424357564243576	0.751532083633742	0.581429624170965	1.15422331523155	4243	1	SLC34A2
"Defective SLC35A1 causes congenital disorder of glycosylation 2F (CDG2F)"	0.981001899810019	0.997078596379763	0.0206863880408464	0.0410655226223068	9810	1	SLC35A1
"Defective SLC35A2 causes congenital disorder of glycosylation 2M (CDG2M)"	0.682131786821318	0.889348417149674	0.323613011895989	0.642419422600361	6821	1	SLC35A2
"Defective SLC35A3 causes arthrogryposis, mental retardation, and seizures (AMRS)"	0.720827917208279	0.907658402558912	0.282608695652174	0.561019824323575	7208	1	SLC35A3
"Defective SLC35C1 causes congenital disorder of glycosylation 2C (CDG2C)"	0.0424957504249575	0.231195981525443	0.955995367933467	1.89779140424004	424	1	SLC35C1
"Defective SLC35D1 causes SCHBCKD"	0.410858914108589	0.743389467023447	0.594536266975471	1.18024192880141	4108	1	SLC35D1
"Defective SLC36A2 causes iminoglycinuria (IG) and hyperglycinuria (HG)"	0.803019698030197	0.946403316866757	0.202494999473629	0.401982355033115	8030	1	SLC36A2
"Defective SLC39A4 causes acrodermatitis enteropathica, zinc-deficiency type (AEZ)"	0.171282871712829	0.502321922771403	0.827929255711128	1.64356133670805	1712	1	SLC39A4
"Defective SLC3A1 causes cystinuria (CSNU)"	0.929407059294071	0.990901174083384	0.143717586333043	0.274095736199829	9294	2	SLC7A9 SLC3A1
"Defective SLC40A1 causes hemochromatosis 4 (HFE4) (duodenum)"	0.869513048695131	0.975030611806814	0.203505816707901	0.388122832248504	8695	2	HEPH SLC40A1
"Defective SLC40A1 causes hemochromatosis 4 (HFE4) (macrophages)"	0.0017998200179982	0.0239415618877673	0.991962650932543	1.89185429582723	17	2	CP SLC40A1
"Defective SLC5A1 causes congenital glucose/galactose malabsorption (GGM)"	0.33956604339566	0.680537575381535	0.663385619538899	1.31691801936115	3395	1	SLC5A1
"Defective SLC5A2 causes renal glucosuria (GLYS1)"	0.743925607439256	0.924560521360595	0.259448362985577	0.515043157774427	7439	1	SLC5A2
"Defective SLC5A5 causes thyroid dyshormonogenesis 1 (TDH1)"	0.161883811618838	0.490514027445816	0.837772397094431	1.66310141999144	1618	1	SLC5A5
"Defective SLC6A3 causes Parkinsonism-dystonia infantile (PKDYS)"	0.831816818318168	0.959884144982357	0.172860301084325	0.343153120335001	8318	1	SLC6A3
"Defective SLC7A7 causes lysinuric protein intolerance (LPI)"	0.944805519448055	0.993856782870801	0.127388535031847	0.242953247294718	9448	2	SLC7A7 SLC3A2
"Defective SLC7A9 causes cystinuria (CSNU)"	0.929407059294071	0.990901174083384	0.143717586333043	0.274095736199829	9294	2	SLC7A9 SLC3A1
"Defective SLC9A6 causes  X-linked, syndromic mental retardation,, Christianson type (MRXSCH)"	0.297970202979702	0.64159750839468	0.70428466154332	1.39810863278999	2979	1	SLC9A6
"Defective SLC9A9 causes autism 16 (AUTS16)"	0.27977202279772	0.627155617771556	0.721339088325087	1.43196417815799	2797	1	SLC9A9
"Defective SLCO2A1 causes primary, autosomal recessive hypertrophic osteoarthropathy 2 (PHOAR2)"	0.954404559544045	0.996880123792582	0.0495315296346984	0.0983273709607905	9544	1	SLCO2A1
"Defective SRD5A3 causes SRD5A3-CDG (CDG-1q) and KHRZ"	0.742625737426257	0.923792058390463	0.260816928097695	0.517759960797786	7426	1	SRD5A3
"Defective ST3GAL3 causes MCT12 and EIEE15"	0.26957304269573	0.61635870311274	0.700397550945796	1.32450853937599	2695	4	PRELP OMD
"Defective TBXAS1 causes GHDD"	0.120987901209879	0.423895381807695	0.87888198757764	1.74471000311617	1209	1	TBXAS1
"Defective TCN2 causes TCN2 deficiency"	0.902309769023098	0.985446110328074	0.100957995578482	0.200416469184693	9023	1	TCN2
"Defective TPMT causes TPMT deficiency"	0.0227977202279772	0.15905844574044	0.977366038530372	1.94021532837402	227	1	TPMT
"Defective TPR may confer susceptibility towards thyroid papillary carcinoma (TPC)"	0.478752124787521	0.793875954870266	0.536183258698727	1.02861305600159	4787	32	NUP210 NUP155 NDC1 NUP85 NUP188 NUP205 NUP62 NUP35 NUP43 TPR RANBP2 NUP54 NUP133 NUP93 RAE1
"Defective UGT1A1 causes hyperbilirubinemia"	0.55024497550245	0.830961596577773	0.457469207284977	0.908143656769638	5502	1	UGT1A1
"Defective binding of RB1 mutants to E2F1,(E2F2, E2F3)"	0.0660933906609339	0.304784950076421	0.756681170780817	1.44184469326793	660	16	CCNE2 E2F3 CDK2 E2F1 CCNE1 TFDP1 CCND1 E2F2 TFDP2
"Defective cofactor function of FVIIIa variant"	0.494150584941506	0.803451018229272	0.512790820086325	1.01796519436772	4941	1	F8
"Defective factor IX causes hemophilia B"	0.100989901009899	0.385415159271474	0.850939360909521	1.62067150605333	1009	3	GGCX F8
"Defective factor IX causes thrombophilia"	0.494150584941506	0.803451018229272	0.512790820086325	1.01796519436772	4941	1	F8
"Defective factor VIII causes hemophilia A"	0.48045195480452	0.79614933783829	0.549466641460309	1.03908595587415	4804	4	TPST1 F8 TPST2
"Defective factor XII causes hereditary angioedema"	0.779522047795221	0.938866370406953	0.228339825244763	0.453288135205004	7795	1	F12
"Defective gamma-carboxylation of F9"	0.0532946705329467	0.264941267680213	0.946415412148647	1.87877378307653	532	1	GGCX
"Defective pro-SFTPB causes SMDP1 and RDS"	0.412358764123588	0.744378568824632	0.59306242762396	1.1773161409301	4123	1	SFTPB
"Defective pyroptosis"	9.99900009999e-05	0.0023967900239679	0.871090654295482	1.67272735938616	0	36	H2AZ2 EZH2 RBBP4 H2BC15 H4C1 H2AC6 H2BC4 H2BC14 DNMT3A H3C15 POLA2 H2AC4 H2BC9 H2BC13 H2BC12 H2AC20 H2BC17 H2BC11 H2AC7 H2AC14 H3C1 H2BU1 H2BC5 RBBP7 PRIM2
"Defective translocation of RB1 mutants to the nucleus"	0.353364663533647	0.691030573840839	0.648910411622276	1.28818260276793	3533	1	RB1
"Defects in biotin (Btn) metabolism"	0.759424057594241	0.930448200119259	0.374669830228421	0.710366312794843	7594	8	PC BTD MCCC1
"Defects in cobalamin (B12) metabolism"	0.888611138886111	0.980997522682752	0.301674898199852	0.573589411982502	8886	13	MTRR CUBN MMACHC
"Defects in vitamin and cofactor metabolism"	0.901709829017098	0.985446110328074	0.32241018057939	0.615209286300974	9017	21	MTRR PC CUBN BTD MMACHC
"Defects of contact activation system (CAS) and kallikrein/kinin system (KKS)"	0.249475052494751	0.596228136317662	0.680549206335642	1.29030733562233	2494	8	GGCX TPST1
Defensins	0.257374262573743	0.60495445601071	0.710672329859183	1.34393897912068	2573	4	DEFB1 PRSS2 TLR2
"Degradation of AXIN"	0.570642935706429	0.836794360491356	0.504985606677802	0.973263242759356	5706	53	PSMB8 UBB PSMB10 PSMD1 PSMB9 PSMA2 PSMD11 PSMB2 AXIN2 AXIN1 PSMA4
"Degradation of DVL"	0.626537346265374	0.866521302415213	0.490705218942982	0.945576762541257	6265	54	PSMB8 UBB PSMB10 PSMD1 PSMB9 PSMA2 PSMD11 PSMB2 RBX1 PSMA4
"Degradation of GABA"	0.741625837416258	0.923123985801934	0.320787492762015	0.61180045000579	7416	2	ABAT ALDH5A1
"Degradation of GLI1 by the proteasome"	0.619138086191381	0.862847163559506	0.49233006128349	0.949231182072871	6191	56	PSMB8 UBB PSMB10 PSMD1 PSMB9 PSMA2 PSMD11 PSMB2 RBX1 PSMA4
"Degradation of GLI2 by the proteasome"	0.604639536046395	0.854443102201408	0.496577913920703	0.957203325303161	6046	57	PSMB8 UBB PSMB10 PSMD1 PSMB9 PSMA2 PSMD11 PSMB2 RBX1 GLI2 PSMA4
"Degradation of beta-catenin by the destruction complex"	0.396160383961604	0.732650919896638	0.540265294813845	1.0451599541571	3961	83	TCF7L1 PSMB8 TLE1 UBB PSMB10 PSMD1 PSMB9 PPP2R5B FRAT1 PPP2R5A PSMA2 PSMD11 PSMB2 CTBP2 RBX1 AXIN2 AXIN1 PSMA4 HDAC1 PPP2R5C
"Degradation of cysteine and homocysteine"	0.907309269073093	0.98645075251511	0.273666712031871	0.519881369525974	9073	12	MPST SLC25A10 TXN2 TST TSTD1
"Degradation of the extracellular matrix"	0.0147985201479852	0.123969609959419	0.68312498198388	1.32169156276164	147	81	CD44 CAST CTSB CAPN13 CAPN2 LAMC2 CTSD COL16A1 CAPN15 ADAMTS1 CAPN1 TIMP1 CAPN14 ADAM9 PSEN1 ADAMTS9 COL9A3 CTSL COL25A1 PRSS2 SCUBE3 COL9A2
"Deletions in the AMER1 gene destabilize the destruction complex"	0.564343565643436	0.832587307996806	0.444415201600168	0.882229535623755	5643	1	AMER1
"Deletions in the AXIN genes in hepatocellular carcinoma result in elevated WNT signaling"	0.171282871712829	0.502321922771403	0.827981892830824	1.64366582913202	1712	1	AXIN1
"Depolymerisation of the Nuclear Lamina"	0.0003999600039996	0.00691645121202166	0.91804436641659	1.74882631779432	3	15	TMPO CDK1 LMNB1 CCNB1 LMNA PRKCB
"Deposition of new CENPA-containing nucleosomes at the centromere"	9.99900009999e-05	0.0023967900239679	0.863571763946792	1.66402649438858	0	46	H2AZ2 RBBP4 H2BC15 CENPA H4C1 H2AC6 H2BC4 H2BC14 CENPW H2AC4 HJURP H2BC9 CENPU CENPI CENPK H2BC13 H2BC12 H2AC20 H2BC17 MIS18BP1 H2BC11 H2AC7 H2AC14 CENPM KNL1 CENPN OIP5 CENPC CENPH H2BU1 H2BC5 CENPL RBBP7 RSF1 CENPP MIS18A
Depurination	9.99900009999e-05	0.0023967900239679	0.898948158403243	1.72376565886316	0	30	H2AZ2 H2BC15 H4C1 H2AC6 H2BC4 H2BC14 H2AC4 H2BC9 H2BC13 H2BC12 NEIL3 H2AC20 H2BC17 H2BC11 H2AC7 H2AC14 H2BU1 H2BC5
Depyrimidination	9.99900009999e-05	0.0023967900239679	0.873465707498574	1.67665177346858	0	35	H2AZ2 H2BC15 H4C1 H2AC6 H2BC4 H2BC14 H2AC4 H2BC9 H2BC13 H2BC12 NEIL3 H2AC20 H2BC17 H2BC11 H2AC7 H2AC14
"Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models"	0.0024997500249975	0.0308770143393824	0.848411977329246	1.61723125847597	24	20	CAST LMNB1 LMNA SOD2 CDC25C CAPN2 CDC25A CAPN1 YWHAE
"Dermatan sulfate biosynthesis"	0.537746225377462	0.82589666632328	0.517688325297866	0.981526445816522	5377	8	CSPG5 CSPG4 DSEL CHST14 UST
"Detoxification of Reactive Oxygen Species"	0.074992500749925	0.326976475014369	0.693500011274824	1.33040924788618	749	32	GPX3 SOD2 CYBB CAT TXNRD1 GPX7 PRDX3 ATOX1 PRDX1 NOX5 NCF4 GPX8 GSTP1 PRDX6 NCF1
Deubiquitination	9.99900009999e-05	0.0023967900239679	0.672338229228965	1.31561936654008	0	251	SMAD3 CDK1 H2BC18 NFKBIA SKP2 H2BC15 H2AC6 H2BC4 H2BC14 H2AC21 CLSPN H2AC4 H2BC9 CDC20 H2BC13 CDC25A H2BC12 H2AC20 SMAD7 BRCA1 H2BC17 CCNA2 H2AC12 H2BC11 H2AC11 H2AC7 H2AC14 PSMB8 TGFBR2 UBB PSMB10 PSMD1 BIRC3 CFTR PSMB9 IFIH1 JOSD1 NOD1 BARD1 H2BU1 USP13 H2BC5 PTEN USP48 CCNA1
"Developmental Biology"	9.99900009999e-05	0.0023967900239679	0.607771166110624	1.19826555683296	0	825	KRT7 SREBF1 SMAD3 H2AZ2 EFNA1 CD24 EZH2 L1CAM MYH14 ANK3 KRT80 EVL HELZ2 PIK3R3 SEMA6A RBBP4 H2BC15 H4C1 H2AC6 HSP90AA1 EPHB2 H2BC4 H2BC14 H3C15 H2AC4 H2BC9 MYH10 MYL9 EZR PBX1 CDH2 MBP TRIO CDSN MYL12A H2BC13 H2BC12 KRT23 H2AC20 ITGA2 H2BC17 NTN4 KRT15 H2BC11 ABLIM2 COL4A1 FOXO1 H2AC7 H2AC14 KIF4A PSMB8 DPYSL3 ANK2 UBB LIPJ CEBPB KRTAP2-3 MEF2D MEIS1 PSMB10 PSMD1 TNF CEBPA UTRN COL4A2 RPS27 PSMB9 KLK5 RPL22 CAPN1 POLR2L PI3 SPI1 CDK8 CDK2 NRP2 H3C1 HDAC2 IRS2 E2F1 PTPRC SLIT3 PSEN1 TCF3 PPL PFN2 CREB1 HOXD1 EPHB1 MSI1 MET SOS1 PLCG1 EPHB3 RPLP0 SOX9 STAT3 TFDP1 NOTCH1 DNM3 PLXNA4 H2BU1 KRT8 H2BC5 RPL10L KRT86 NTN3 MAPK13 CEBPD SRGAP1 ARHGEF28 RPL23A ITGA5 RBBP7 COL9A3 HIF3A POLR2D KRT6A NCOA2 RPS21 CTNNA2 PSMA2 RPS3 IL6R CDC42 HES1 AP2S1 PERP CASP14 AKT1 CFL1 ABLIM3 KLF4 RPL18 H3-3A COL9A2 PAK1 PKLR AKAP5 RAP1GAP POLR2H NCBP1 PRSS8 CNTN1 RPS7 ARPC1A PSMD11 DEK COL6A2 ITGB3 PSMB2 GATA6 EFNA5 RUNX1 CACNA1H PITPNA ST14 KRT81 GRIN2B GSPT2 CNOT6 UNC5C NRTN FLRT3 ZNF638 RBX1 GFRA3 GDF1 MAML1 CXCR4 PFN1 POLR2F FLG WT1 RPL36 SEMA3E COL4A3 KRT16 TFDP2 KLK8
Digestion	0.193680631936806	0.531633571336744	0.757404855643948	1.43231397327214	1936	4	PIR MGAM
"Digestion and absorption"	0.40955904409559	0.742172489337893	0.594516705078715	1.1280222471653	4095	7	PIR SLC5A1 SLC2A5 MGAM
"Digestion of dietary carbohydrate"	0.803119688031197	0.946403316866757	0.263883771121756	0.503274639953893	8031	2	AMY2B MGAM
"Digestion of dietary lipid"	0.669533046695331	0.881903974999671	0.337509211495947	0.670005422529849	6695	1	CEL
"Dimerization of procaspase-8"	0.220777922207779	0.560239722915675	0.683943773412489	1.29965769979528	2207	10	CFLAR TNFSF10 TRADD TNFRSF10B TNFRSF10A
"Disassembly of the destruction complex and recruitment of AXIN to the membrane"	0.328067193280672	0.672046562235668	0.587198419801807	1.12446883302265	3280	29	CAV1 LRP6 FZD2 PPP2R5B FRAT1 PPP2R5A LRP5 AXIN1 PPP2R5C
Disease	9.99900009999e-05	0.0023967900239679	0.618764670887144	1.22279593616452	0	1396	CP ABCA1 SMAD3 SQSTM1 H2AZ2 HDAC9 HMGB1 CAST EZH2 H2BC18 LMNB1 UBE2S CD9 NFKBIA PARP9 LRRFIP1 MUC1 RNF213 UBE2C SFPQ DNA2 STAT1 LMNA SKP2 PIK3R3 SOD2 TRIM28 B2M RBBP4 ST6GAL1 H2BC15 H4C1 H2AC6 HSP90AA1 P2RX7 CHD3 H2BC4 BCL2L1 ABCD1 H2BC14 WNT5A DOCK2 H2AC21 DNMT3A H3C15 POLA2 FN1 H2AC4 CCNE2 H2BC9 CARS1 NOTCH3 ADM2 PIM1 MUC4 PPIA TPMT H2BC13 CDC25C PDGFB CAPN2 RAN CDC25A CCR5 H2BC12 NEIL3 H2AC20 RAD51AP1 BRCA1 H2BC17 EXO1 BRIP1 HNRNPK DDX5 H2AC12 CALM1 FEN1 H2BC11 FAM114A2 H2AC11 PRKCSH FOXO1 H2AC7 H2AC14 PSMB8 SLC26A4 NT5E TGFBR2 UBB PABPN1 GANAB CEBPB C3 ADAMTS15 HMGA1 PSMB10 FGFR4 MTA1 MVB12A NUP210 SLC35C1 PSMD1 CYP1B1 QKI KDM1A TPM4 RPS27 IL18 KPNA2 ETV6 CFTR PSMB9 NUP155 C3AR1 IDH1 RPL22 GGCX VPS37C ADAMTS1 FXYD6 RANBP1 CAPN1 SYT1 POLR2L MGAT4B E2F3 ABI2 SLC6A14 LIG1 CDK8 TICAM1 LRP6 CDK2 H3C1 HDAC2 HCK NCKAP1L SLC16A1 NDC1 IRS2 E2F1 SV2A ITPR3 PSEN1 CHMP4C SLC2A1 CREB1 TAF5 THSD7A SSRP1 NEURL1B MET SOS1 APBB1IP CPSF6 CCNE1 PLCG1 SDC4 RPLP0 STAT3 SLC22A18 TFDP1 MBD3 BARD1 FIP1L1 PRKX ADCY9 CD3G XRCC2 NOTCH1 TXNRD1 YWHAE ADAMTSL5 GALNT1 CALR AREG PPP2R5B MSH2 BRCA2 AVPR2 H2BU1 CASP1 KREMEN1 IFNGR1 FGF7 ITPR2 PARP14 H2BC5 NFE2L2 RPL10L CPSF4 TRADD PTEN EML4 RMI2 ADAMTS9 DUT CEBPD RCOR1 GPC2 RPL23A PPP1CB NUP85 XRCC6 RBBP7 PPP1R3C P2RX4 IRAK4 CCND1 LFNG S100A9 HLA-A DDOST CTSL E2F2 GPS2 TGFA PRIM2 ISG15 PPP2R5A TAF10 POLR2D GALE GTF2H2 APOA1 ZC3HAV1 IRS1 RPS21 NRG4 CDKN2A ADAMTSL4 PSMA2 ATP1B1 RPS3 IL6R MUC5AC MIB2 NUP188 CDC42 HES1 GOLGA2 AP2S1 DYNC1I2 AKT1 ALG1 MTRR NUP205 XRCC5 GNG12 TBXAS1 B4GAT1 RPL18 H3-3A LRP5 TPST1 BTC VAMP2 PIK3AP1 CSPG5 POLR2H GNG7 NCBP1 PC CSPG4 RPS7 ARPC1A PRELP DUSP10 ATP1A4 PPP1CC PSMD11 CEP43 NUP62 B4GALT1 GALNT12 NCKAP1 RHBDF2 ITGB3 NAPEPLD PSMB2 CAMK4 MAP2K3 ZMYM2 NR4A1 OMD EIF2AK3 HBEGF TXNIP FGF18 CBX1 UNC93B1 NUP35 SLC37A4 HMG20B JAK2 DERL3 MGAT1 CTBP2 PRDX1 RBX1 MAML1 ADAMTS14 CTDP1 ITGA4 BRAF NUP43 CXCR4 SLC17A5 POLR2F MSH6 JAK1 MUC3A RPL36 ANAPC15 RAP1B SLC5A5 FGFR1OP2 TFDP2 UVRAG TUBB GTF2H5 ADAMTS17 ADCY6
"Diseases associated with N-glycosylation of proteins"	0.819318068193181	0.952265503166438	0.373809751860075	0.713248026221968	8193	17	ALG1 B4GALT1 ALG13 RFT1 ALG11
"Diseases associated with O-glycosylation of proteins"	0.0892910708929107	0.356722248567222	0.645139584267134	1.24339431478572	892	58	MUC1 NOTCH3 MUC4 ADAMTS15 ADAMTS1 THSD7A NOTCH1 ADAMTSL5 ADAMTS9 LFNG ADAMTSL4 MUC5AC B4GAT1 GALNT12 ADAMTS14 MUC3A ADAMTS17 MUC20
"Diseases associated with glycosaminoglycan metabolism"	0.656834316568343	0.877873320731558	0.477147134583324	0.915770488003842	6568	34	SDC4 GPC2 CSPG5 CSPG4 PRELP B4GALT1 OMD CHST3 CHST6 CHSY1 SDC1 EXT2 AGRN SDC2
"Diseases associated with glycosylation precursor biosynthesis"	0.896910308969103	0.983761814035988	0.315721959561042	0.602783083431137	8969	18	GALE NUS1 MPI NEU1 PMM2 DOLK GFPT1 DPM1
"Diseases associated with surfactant metabolism"	0.774822517748225	0.937816862991362	0.338019767894876	0.639239731984812	7748	5	SFTPD ABCA3 CSF2RA SLC34A2 SFTPB
"Diseases associated with the TLR signaling cascade"	0.0735926407359264	0.323497306688861	0.712770086505158	1.36170057678509	735	25	HMGB1 NFKBIA TICAM1 IRAK4 S100A9
"Diseases associated with visual transduction"	0.455754424557544	0.773217562616548	0.569759698765328	1.07945406843166	4557	6	NAPEPLD STRA6 RDH5 LRAT ABCA4
"Diseases of Base Excision Repair"	0.044995500449955	0.239421452591583	0.87234645523595	1.64972160567945	449	5	NEIL3 OGG1
"Diseases of Cellular Senescence"	0.284471552844716	0.629751101672283	0.694576026135445	1.32286697038235	2844	3	CDKN2A CDK4
"Diseases of DNA Double-Strand Break Repair"	0.016998300169983	0.135818101358181	0.782643108721831	1.49526079927525	169	24	DNA2 RAD51AP1 BRCA1 EXO1 BRIP1 BARD1 XRCC2 BRCA2 RMI2
"Diseases of DNA repair"	0.0095990400959904	0.0911344159701677	0.76789915617419	1.47379987014168	95	34	DNA2 NEIL3 RAD51AP1 BRCA1 EXO1 BRIP1 BARD1 XRCC2 MSH2 BRCA2 RMI2
"Diseases of Immune System"	0.0735926407359264	0.323497306688861	0.712770086505158	1.36170057678509	735	25	HMGB1 NFKBIA TICAM1 IRAK4 S100A9
"Diseases of Mismatch Repair (MMR)"	0.175282471752825	0.505714155425313	0.756521783794045	1.43068195486004	1752	5	MSH2 MSH6
"Diseases of Telomere Maintenance"	0.880911908809119	0.977260748114316	0.191882483028322	0.36595500795303	8809	2	DAXX ATRX
"Diseases of carbohydrate metabolism"	0.92020797920208	0.989703917213787	0.336952443331059	0.646231747525313	9202	31	UBB PPP1R3C SLC37A4 IDUA TALDO1 ARSB GAA GYG1 GYS1 GYG2
"Diseases of cellular response to stress"	0.284471552844716	0.629751101672283	0.694576026135445	1.32286697038235	2844	3	CDKN2A CDK4
"Diseases of glycosylation"	0.459054094590541	0.77718179231028	0.522844477179466	1.01604819530691	4590	126	MUC1 NOTCH3 MUC4 ADAMTS15 ADAMTS1 THSD7A SDC4 NOTCH1 ADAMTSL5 ADAMTS9 GPC2 LFNG GALE ADAMTSL4 MUC5AC ALG1 B4GAT1 CSPG5 CSPG4 PRELP B4GALT1 GALNT12 OMD ADAMTS14 MUC3A ADAMTS17 CHST3 MUC20 CHST6 NUS1
"Diseases of hemostasis"	0.249475052494751	0.596228136317662	0.680549206335642	1.29030733562233	2494	8	GGCX TPST1
"Diseases of metabolism"	0.837316268373163	0.961642640290051	0.46020536718794	0.899105939504782	8373	210	MUC1 NOTCH3 MUC4 TPMT UBB ADAMTS15 CYP1B1 IDH1 ADAMTS1 THSD7A SDC4 NOTCH1 ADAMTSL5 ADAMTS9 GPC2 PPP1R3C LFNG GALE ADAMTSL4 MUC5AC ALG1 MTRR TBXAS1 B4GAT1 CSPG5 PC CSPG4 PRELP B4GALT1 GALNT12 OMD SLC37A4 ADAMTS14 MUC3A ADAMTS17 CHST3 MUC20 CHST6 NUS1 CUBN ADAMTS12 GCLC IDUA AHCY MPI TALDO1
"Diseases of mitotic cell cycle"	0.0114988501149885	0.103106356031064	0.75110191598056	1.4429903304602	114	37	UBE2S UBE2C SKP2 CCNE2 E2F3 CDK2 E2F1 CCNE1 TFDP1 CCND1 E2F2
"Diseases of programmed cell death"	9.99900009999e-05	0.0023967900239679	0.83908194099469	1.61903601384392	0	64	H2AZ2 CAST EZH2 LMNB1 LMNA SOD2 RBBP4 H2BC15 H4C1 H2AC6 H2BC4 H2BC14 DNMT3A H3C15 POLA2 H2AC4 H2BC9 H2BC13 CDC25C CAPN2 CDC25A H2BC12 H2AC20 H2BC17 H2BC11 H2AC7 H2AC14 CAPN1 H3C1 YWHAE H2BU1 H2BC5 TRADD RBBP7 PRIM2 CDKN2A GOLGA2
"Diseases of signal transduction by growth factor receptors and second messengers"	0.0072992700729927	0.0715446673956086	0.597978395575031	1.17390057678367	72	389	SMAD3 SQSTM1 HDAC9 LRRFIP1 RNF213 STAT1 LMNA PIK3R3 HSP90AA1 BCL2L1 FN1 CARS1 PIM1 PDGFB CALM1 FAM114A2 FOXO1 PSMB8 TGFBR2 UBB CEBPB PSMB10 FGFR4 PSMD1 QKI TPM4 ETV6 PSMB9 POLR2L CDK8 LRP6 HDAC2 IRS2 PSEN1 CREB1 NEURL1B MET SOS1 APBB1IP CPSF6 PLCG1 STAT3 FIP1L1 NOTCH1 AREG PPP2R5B KREMEN1 FGF7 PTEN EML4 PPP1CB TGFA PPP2R5A POLR2D ZC3HAV1 IRS1 NRG4 PSMA2 MIB2 HES1 AKT1 LRP5 BTC PIK3AP1 POLR2H NCBP1 DUSP10 PPP1CC PSMD11 CEP43 ITGB3 PSMB2 ZMYM2 NR4A1 EIF2AK3 HBEGF FGF18 JAK2 CTBP2 RBX1 MAML1 BRAF POLR2F RAP1B FGFR1OP2 HDAC3 POLR2G AXIN1 KITLG GSK3A TPR DUSP9 RAF1 PSMA4 KAT2B
"Diseases of the neuronal system"	0.455754424557544	0.773217562616548	0.569759698765328	1.07945406843166	4557	6	NAPEPLD STRA6 RDH5 LRAT ABCA4
"Disinhibition of SNARE formation"	0.194580541945805	0.533498858494672	0.743892355479352	1.406798048835	1945	5	PRKCB PRKCA
"Disorders of Developmental Biology"	0.27037296270373	0.61635870311274	0.643406419083842	1.22334046283022	2703	13	CALM1 GPS2 CAMK4 HDAC3 HDAC1 MECP2
"Disorders of Nervous System Development"	0.27037296270373	0.61635870311274	0.643406419083842	1.22334046283022	2703	13	CALM1 GPS2 CAMK4 HDAC3 HDAC1 MECP2
"Disorders of transmembrane transporters"	0.0227977202279772	0.15905844574044	0.62827539210133	1.22330756541372	227	153	CP ABCA1 ABCD1 PSMB8 SLC26A4 UBB PSMB10 NUP210 SLC35C1 PSMD1 CFTR PSMB9 NUP155 SLC6A14 SLC16A1 NDC1 SLC2A1 SLC22A18 AVPR2 NUP85 APOA1 PSMA2 NUP188 NUP205 PSMD11 NUP62 PSMB2 NUP35 DERL3 NUP43 SLC17A5 SLC5A5
"Displacement of DNA glycosylase by APEX1"	0.585641435856414	0.844957041840512	0.491566172756466	0.93274303362706	5856	9	UNG MBD4 SMUG1
"Dissolution of Fibrin Clot"	0.0067993200679932	0.0677413740107471	0.885504540961334	1.68337058900548	67	11	ANXA2 S100A10 PLAUR SERPINE2 SERPINB8
"Dopamine Neurotransmitter Release Cycle"	0.833116688331167	0.960007378605309	0.36644624445138	0.69962696750416	8331	18	SYT1 VAMP2 SYN3 LIN7B RIMS1 LIN7C TSPOAP1 SYN1 STX1A PPFIA1
"Dopamine clearance from the synaptic cleft"	0.935006499350065	0.992394009174269	0.172887602000526	0.326944468741663	9350	4	SLC6A3 MAOA LRTOMT COMT
"Dopamine receptors"	0.494150584941506	0.803451018229272	0.512896094325719	1.01817417921567	4941	1	DRD4
"Downregulation of ERBB2 signaling"	0.378462153784622	0.714708950321817	0.572780984347159	1.09621927703465	3784	27	HSP90AA1 UBB NRG4 AKT1 BTC HBEGF NRG3 USP8
"Downregulation of ERBB2:ERBB3 signaling"	0.56014398560144	0.831176089708102	0.506747579794132	0.962662297622317	5601	12	UBB AKT1 USP8
"Downregulation of ERBB4 signaling"	0.369463053694631	0.708990967991808	0.60879556315937	1.15518490065282	3694	9	UBB WWP1 NEDD4 ERBB4 ITCH
"Downregulation of SMAD2/3:SMAD4 transcriptional activity"	0.0010998900109989	0.0158502006942163	0.844070249782262	1.61514282453805	10	28	SMAD3 TGIF1 SMAD7 SKIL UBB
"Downregulation of TGF-beta receptor signaling"	0.015998400159984	0.131741927848032	0.776612958902302	1.48445648414144	159	26	SMAD3 SMAD7 TGFBR2 UBB PMEPA1 PPP1CB
