pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
"Defective DNA double strand break response due to BRCA1 loss of function"	0.575842415758424	0.730836751546267	0.485557986870897	0.900984362744761	5758	2	BARD1 BRCA1
"Defective DOLK causes DOLK-CDG (CDG-1m)"	0.341165883411659	0.565091843203037	0.650912432716293	1.30811170144701	3411	1	DOLK
"Defective DPAGT1 causes CDG-1j, CMSTA2"	0.994600539946005	0.996218434276946	0.00441993785829942	0.0088825656747444	9946	1	DPAGT1
"Defective DPM1 causes DPM1-CDG (CDG-1e)"	0.0297970202979702	0.228629473501248	0.909273928837148	1.68947289608855	297	3	DPM2 DPM3
"Defective DPM2 causes DPM2-CDG (CDG-1u)"	0.0297970202979702	0.228629473501248	0.909273928837148	1.68947289608855	297	3	DPM2 DPM3
"Defective DPM3 causes DPM3-CDG (CDG-1o)"	0.0297970202979702	0.228629473501248	0.909273928837148	1.68947289608855	297	3	DPM2 DPM3
"Defective EXT1 causes exostoses 1, TRPS2 and CHDS"	0.733426657334267	0.836697478932051	0.410332366002405	0.816480009005575	7334	14	HSPG2 GPC6 GPC4 GPC5 EXT2
"Defective EXT2 causes exostoses 2"	0.733426657334267	0.836697478932051	0.410332366002405	0.816480009005575	7334	14	HSPG2 GPC6 GPC4 GPC5 EXT2
"Defective F8 accelerates dissociation of the A2 domain"	0.0705929407059294	0.319028280658173	0.926567765086867	1.86208478248874	705	1	F8
"Defective F8 binding to the cell membrane"	0.0705929407059294	0.319028280658173	0.926567765086867	1.86208478248874	705	1	F8
"Defective F8 binding to von Willebrand factor"	0.0905909409059094	0.345994234932335	0.876315559198056	1.62606040270389	905	2	F8 VWF
"Defective F8 cleavage by thrombin"	0.0905909409059094	0.345994234932335	0.876315559198056	1.62606040270389	905	2	F8 VWF
"Defective F8 secretion"	0.0705929407059294	0.319028280658173	0.926567765086867	1.86208478248874	705	1	F8
"Defective F8 sulfation at Y1699"	0.133086691330867	0.399043529746179	0.801856464515623	1.48988629321535	1330	3	F8 TPST1
"Defective F9 activation"	0.983001699830017	0.991442049093007	0.108096280087527	0.20057966435147	9830	2	GP1BB GP5
"Defective F9 variant does not activate FX"	0.0705929407059294	0.319028280658173	0.926567765086867	1.86208478248874	705	1	F8
"Defective FMO3 causes TMAU"	0.629237076292371	0.766081889834732	0.374338103365279	0.752291750314491	6292	1	FMO3
"Defective GALE can cause Epimerase-deficiency galactosemia (EDG)"	0.0162983701629837	0.184985121397363	0.983633101396	1.97676662050723	162	1	GALE
"Defective GALK1 can cause Galactosemia II (GALCT2)"	0.346965303469653	0.56971702829717	0.646142400770207	1.29852556621387	3469	1	GALK1
"Defective GALNT12 causes CRCS1"	0.223177682231777	0.470219530656002	0.602522917205388	1.21022289765579	2231	17	MUC1 MUC5B MUC6 MUC13
"Defective GALNT3 causes HFTC"	0.134686531346865	0.399831869544637	0.645259868811376	1.29606400997309	1346	17	MUC1 GALNT3 MUC5B MUC6 MUC13
"Defective GALT can cause Galactosemia"	0.0343965603439656	0.239996396960871	0.963458929587327	1.93622342470468	343	1	GALT
"Defective GCK causes maturity-onset diabetes of the young 2 (MODY2)"	0.314368563143686	0.544817197830463	0.679838956719618	1.36624413620945	3143	1	GCK
"Defective GCLC causes HAGGSD"	0.598640135986401	0.742048643650985	0.464708491438035	0.862296770605284	5986	2	GCLC GCLM
"Defective GFPT1 causes CMSTA1"	0.997400259974003	0.997400259974003	0.00183799396087703	0.00369374018157696	9974	1	GFPT1
"Defective GGT1 causes GLUTH"	0.903209679032097	0.943829206387804	0.0981576298630257	0.197263314935165	9032	1	GGT1
"Defective GGT1 in aflatoxin detoxification causes GLUTH"	0.903209679032097	0.943829206387804	0.0981576298630257	0.197263314935165	9032	1	GGT1
"Defective GNE causes sialuria, Nonaka myopathy and inclusion body myopathy 2"	0.040995900409959	0.260026789199253	0.956894665441337	1.92303149548476	409	1	GNE
"Defective GSS causes GSS deficiency"	0.0433956604339566	0.263568316291858	0.953875103934182	1.9169632080436	433	1	GSS
"Defective HDR through Homologous Recombination (HRR) due to BRCA1 loss-of-function"	0.538046195380462	0.700797344908555	0.480327494936378	0.982132599237179	5380	24	WRN TOP3A ATM RMI2 BLM RBBP8 RAD50 RAD51D RAD51C BRCA2 EXO1 DNA2 BARD1 RAD51B MRE11
"Defective HDR through Homologous Recombination (HRR) due to PALB2 loss of function"	0.538046195380462	0.700797344908555	0.480327494936378	0.982132599237179	5380	24	WRN TOP3A ATM RMI2 BLM RBBP8 RAD50 RAD51D RAD51C BRCA2 EXO1 DNA2 BARD1 RAD51B MRE11
"Defective HDR through Homologous Recombination Repair (HRR) due to PALB2 loss of BRCA1 binding function"	0.538046195380462	0.700797344908555	0.480327494936378	0.982132599237179	5380	24	WRN TOP3A ATM RMI2 BLM RBBP8 RAD50 RAD51D RAD51C BRCA2 EXO1 DNA2 BARD1 RAD51B MRE11
"Defective HDR through Homologous Recombination Repair (HRR) due to PALB2 loss of BRCA2/RAD51/RAD51C binding function"	0.538046195380462	0.700797344908555	0.480327494936378	0.982132599237179	5380	24	WRN TOP3A ATM RMI2 BLM RBBP8 RAD50 RAD51D RAD51C BRCA2 EXO1 DNA2 BARD1 RAD51B MRE11
"Defective HEXA causes GM2G1"	0.842315768423158	0.906741144067411	0.157498577742768	0.316518355083219	8423	1	HEXA
"Defective HEXB causes GM2G2"	0.177682231776822	0.430328808970598	0.815456653975756	1.63878939389294	1776	1	HEXB
"Defective HK1 causes hexokinase deficiency (HK deficiency)"	0.467353264673533	0.653662865006016	0.530611351800796	1.06634761194333	4673	1	HK1
"Defective HLCS causes multiple carboxylase deficiency"	0.244075592440756	0.495571293238624	0.65439495732391	1.26098351581847	2440	7	PC PCCB HLCS ACACA MCCC2 MCCC1
"Defective Inhibition of DNA Recombination at Telomere"	0.106289371062894	0.365319839207215	0.861512376308072	1.59859213596055	1062	2	ATRX DAXX
"Defective Inhibition of DNA Recombination at Telomere Due to ATRX Mutations"	0.106289371062894	0.365319839207215	0.861512376308072	1.59859213596055	1062	2	ATRX DAXX
"Defective Inhibition of DNA Recombination at Telomere Due to DAXX Mutations"	0.106289371062894	0.365319839207215	0.861512376308072	1.59859213596055	1062	2	ATRX DAXX
"Defective Intrinsic Pathway for Apoptosis"	0.076992300769923	0.329078530621808	0.646881133975923	1.32397763474911	769	25	TP53 CDKN2A LMNB1 SOD2 CDC25C APP CDK5R1
"Defective Intrinsic Pathway for Apoptosis Due to p14ARF Loss of Function"	0.0431956804319568	0.263568316291858	0.92476085930354	1.71595380168761	431	2	CDKN2A C1QBP
"Defective LARGE causes MDDGA6 and MDDGB6"	0.788921107889211	0.872133163703378	0.310065645514223	0.575346931955533	7889	2	B4GAT1 LARGE1
"Defective LFNG causes SCDO3"	0.242075792420758	0.493570096632721	0.681088268829663	1.29326933654861	2420	5	LFNG NOTCH2 NOTCH4
"Defective MAN1B1 causes MRT15"	0.213278672132787	0.460794183739521	0.779134392367949	1.5657940522094	2132	1	MAN1B1
"Defective MAOA causes BRUNS"	0.907509249075092	0.947116644267776	0.0933875979169402	0.187677179702025	9075	1	MAOA
"Defective MAT1A causes MATD"	0.916108389161084	0.951221789895054	0.0830598223272504	0.166921877729355	9161	1	MAT1A
"Defective MGAT2 causes CDG-2a"	0.436456354364564	0.637977448545947	0.560938252155267	1.12729432493934	4364	1	MGAT2
"Defective MMAA causes MMA, cblA type"	0.661033896610339	0.789969183576548	0.416105032822757	0.772109898240396	6610	2	MMUT MMAA
"Defective MMAB causes MMA, cblB type"	0.0525947405259474	0.291758661971641	0.94486018117369	1.89884629191491	525	1	MMAB
"Defective MMACHC causes MAHCC"	0.294570542945705	0.535043191716071	0.699575510918559	1.405907870064	2945	1	MMACHC
"Defective MMADHC causes MMAHCD"	0.294570542945705	0.535043191716071	0.699606126914661	1.29816458069741	2945	2	MMADHC MMACHC
"Defective MOGS causes CDG-2b"	0.31966803319668	0.548724821537318	0.673756071944335	1.35401961513233	3196	1	MOGS
"Defective MPDU1 causes CDG-1f"	0.153684631536846	0.410993754044791	0.840663428296355	1.68944640209743	1536	1	MPDU1
"Defective MPI causes MPI-CDG (CDG-1b)"	0.746325367463254	0.848218729787538	0.253555643079078	0.509560252668011	7463	1	MPI
"Defective MTR causes HMAG"	0.577242275772423	0.730995823494574	0.483859565644663	0.897832831913084	5772	2	MTRR MTR
"Defective MTRR causes HMAE"	0.577242275772423	0.730995823494574	0.483859565644663	0.897832831913084	5772	2	MTRR MTR
"Defective MUT causes MMAM"	0.661033896610339	0.789969183576548	0.416105032822757	0.772109898240396	6610	2	MMUT MMAA
"Defective MUTYH substrate binding"	0.500749925007499	0.67206229839727	0.49779003107085	1.00038796584374	5007	1	MUTYH
"Defective MUTYH substrate processing"	0.500749925007499	0.67206229839727	0.49779003107085	1.00038796584374	5007	1	MUTYH
"Defective Mismatch Repair Associated With MLH1"	0.478052194780522	0.657008881051694	0.561663019693654	1.04220219120922	4780	2	MLH1 PMS2
"Defective Mismatch Repair Associated With MSH2"	0.196980301969803	0.444920952451043	0.751048019107865	1.39548185832896	1969	3	MSH2 MSH3
"Defective Mismatch Repair Associated With MSH3"	0.171582841715828	0.430328808970598	0.800671095746245	1.48569719060329	1715	2	MSH2 MSH3
"Defective Mismatch Repair Associated With MSH6"	0.0657934206579342	0.314474706375516	0.90134515146027	1.67250443584493	657	2	MSH2 MSH6
"Defective Mismatch Repair Associated With PMS2"	0.478052194780522	0.657008881051694	0.561663019693654	1.04220219120922	4780	2	MLH1 PMS2
"Defective NEU1 causes sialidosis"	0.0713928607139286	0.320292560907844	0.860490251688207	1.59883057401068	713	3	CTSA GLB1
"Defective NTHL1 substrate binding"	0.311468853114689	0.543690847074045	0.684258894577918	1.37512670188419	3114	1	NTHL1
"Defective NTHL1 substrate processing"	0.311468853114689	0.543690847074045	0.684258894577918	1.37512670188419	3114	1	NTHL1
"Defective OGG1 Localization"	0.306769323067693	0.541241291343645	0.688460023631351	1.38356953658494	3067	1	OGG1
"Defective OGG1 Substrate Binding"	0.306769323067693	0.541241291343645	0.688460023631351	1.38356953658494	3067	1	OGG1
"Defective OGG1 Substrate Processing"	0.306769323067693	0.541241291343645	0.688460023631351	1.38356953658494	3067	1	OGG1
"Defective OPLAH causes OPLAHD"	0.823017698230177	0.894174058553562	0.174521902761367	0.350729424860205	8230	1	OPLAH
"Defective PAPSS2 causes SEMD-PA"	0.34976502349765	0.573549436001806	0.643560456872785	1.2933367407207	3497	1	PAPSS2
"Defective PGM1 causes PGM1-CDG (CDG1t)"	0.105489451054895	0.365319839207215	0.889501553542515	1.78759435549361	1054	1	PGM1
"Defective PMM2 causes PMM2-CDG (CDG-1a)"	0.207779222077792	0.453688141824116	0.784735897772526	1.57705116514373	2077	1	PMM2
"Defective POMGNT1 causes MDDGA3, MDDGB3 and MDDGC3"	0.314768523147685	0.544817197830463	0.684463894967177	1.27006718641984	3147	2	DAG1 POMGNT1
"Defective POMT1 causes MDDGA1, MDDGB1 and MDDGC1"	0.116088391160884	0.380163174158775	0.815002844763447	1.51431287403548	1160	3	POMT2 POMT1 DAG1
"Defective POMT2 causes MDDGA2, MDDGB2 and MDDGC2"	0.116088391160884	0.380163174158775	0.815002844763447	1.51431287403548	1160	3	POMT2 POMT1 DAG1
"Defective RFT1 causes CDG-1n"	0.116988301169883	0.380636969328166	0.878911207386985	1.76631137635214	1169	1	RFT1
"Defective RHAG causes regulator type Rh-null hemolytic anemia (RHN)"	0.78032196780322	0.866125735330929	0.216576955056672	0.435245718062476	7803	1	RHAG
"Defective RIPK1-mediated regulated necrosis"	0.345965403459654	0.568454161922033	0.617289211683816	1.172125913466	3459	5	CASP8 TRAF2
"Defective SERPING1 causes hereditary angioedema"	0.202679732026797	0.451764868761993	0.745318692863304	1.38483650592628	2026	3	KLKB1 F12
"Defective SLC11A2 causes hypochromic microcytic anemia, with iron overload 1 (AHMIO1)"	0.244175582441756	0.495571293238624	0.748326112642773	1.50387993107059	2441	1	SLC11A2
"Defective SLC12A1 causes Bartter syndrome 1 (BS1)"	0.81981801819818	0.893674482109311	0.177278893702683	0.35627003513257	8198	1	SLC12A1
"Defective SLC12A3 causes Gitelman syndrome (GS)"	0.96990300969903	0.984289704527693	0.0287077151984596	0.0576927037884389	9699	1	SLC12A3
"Defective SLC12A6 causes agenesis of the corpus callosum, with peripheral neuropathy (ACCPN)"	0.412458754124588	0.619965608557974	0.582862894402871	1.17135536853387	4124	1	SLC12A6
"Defective SLC16A1 causes symptomatic deficiency in lactate transport (SDLT)"	0.20967903209679	0.456218600754766	0.767264652574566	1.42370936684907	2096	2	BSG SLC16A1
"Defective SLC17A5 causes Salla disease (SD) and ISSD"	0.643035696430357	0.777132934400378	0.35985296048313	0.723181559835874	6430	1	SLC17A5
"Defective SLC1A1 is implicated in schizophrenia 18 (SCZD18) and dicarboxylic aminoaciduria (DCBXA)"	0.922707729227077	0.954886192053064	0.0754890376788762	0.15170718602905	9227	1	SLC1A1
"Defective SLC1A3 causes episodic ataxia 6 (EA6)"	0.127187281271873	0.389145681705121	0.86823333770951	1.74485250482108	1271	1	SLC1A3
"Defective SLC20A2 causes idiopathic basal ganglia calcification 1 (IBGC1)"	0.365363463653635	0.582830447525196	0.626887225941972	1.25982924050211	3653	1	SLC20A2
"Defective SLC22A18 causes lung cancer (LNCR) and embryonal rhabdomyosarcoma 1 (RMSE1)"	0.845015498450155	0.907878640831948	0.154785348562426	0.311065691005653	8450	1	SLC22A18
"Defective SLC22A5 causes systemic primary carnitine deficiency (CDSP)"	0.567643235676432	0.725158345161335	0.434204192376701	0.872602144800138	5676	1	SLC22A5
"Defective SLC24A1 causes congenital stationary night blindness 1D (CSNB1D)"	0.738926107389261	0.841023568622805	0.261695330620104	0.525918244900708	7389	1	SLC24A1
"Defective SLC24A4 causes hypomineralized amelogenesis imperfecta (AI)"	0.742425757424258	0.844226519176337	0.257756772132511	0.518003087368758	7424	1	SLC24A4
"Defective SLC26A2 causes chondrodysplasias"	0.466153384661534	0.653000760185494	0.531792919347075	1.06872215920291	4661	1	SLC26A2
"Defective SLC26A4 causes Pendred syndrome (PDS)"	0.305969403059694	0.541241291343645	0.689554067655682	1.38576819145493	3059	1	SLC26A4
"Defective SLC27A4 causes ichthyosis prematurity syndrome (IPS)"	0.503649635036496	0.673714224668738	0.495645704783161	0.996078602298565	5036	1	SLC27A4
"Defective SLC29A3 causes histiocytosis-lymphadenopathy plus syndrome (HLAS)"	0.0853914608539146	0.339772484787063	0.909500678307295	1.82778576651696	853	1	SLC29A3
"Defective SLC2A1 causes GLUT1 deficiency syndrome 1 (GLUT1DS1)"	0.0736926307369263	0.326017487696669	0.922235350750514	1.8533781092036	736	1	SLC2A1
"Defective SLC2A10 causes arterial tortuosity syndrome (ATS)"	0.0553944605539446	0.297136590688757	0.942146951993348	1.89339362783735	553	1	SLC2A10
"Defective SLC2A9 causes hypouricemia renal 2 (RHUC2)"	0.16978302169783	0.429150623399199	0.824121482648462	1.65620274046323	1697	1	SLC2A9
"Defective SLC33A1 causes spastic paraplegia 42 (SPG42)"	0.106889311068893	0.365319839207215	0.887794844864557	1.78416445389643	1068	1	SLC33A1
"Defective SLC34A2 causes PALM"	0.181081891810819	0.430328808970598	0.812262045424708	1.63236932167258	1810	1	SLC34A2
"Defective SLC34A2 causes pulmonary alveolar microlithiasis (PALM)"	0.181081891810819	0.430328808970598	0.812262045424708	1.63236932167258	1810	1	SLC34A2
"Defective SLC34A3 causes Hereditary hypophosphatemic rickets with hypercalciuria (HHRH)"	0.503849615038496	0.673714224668738	0.495470657739268	0.995726817519368	5038	1	SLC34A3
"Defective SLC35A1 causes congenital disorder of glycosylation 2F (CDG2F)"	0.0984901509849015	0.357262506444495	0.896590958820183	1.80184163905112	984	1	SLC35A1
"Defective SLC35A2 causes congenital disorder of glycosylation 2M (CDG2M)"	0.246975302469753	0.496977263058008	0.746400595159949	1.50001029849941	2469	1	SLC35A2
"Defective SLC35A3 causes arthrogryposis, mental retardation, and seizures (AMRS)"	0.004999500049995	0.111943351119434	0.995798870946567	2.00121566266147	49	1	SLC35A3
"Defective SLC35C1 causes congenital disorder of glycosylation 2C (CDG2C)"	0.772322767723228	0.864367308162511	0.225285545490351	0.452747010827566	7723	1	SLC35C1
"Defective SLC35D1 causes SCHBCKD"	0.192180781921808	0.440546549996163	0.801277843420419	1.61029482677792	1921	1	SLC35D1
"Defective SLC36A2 causes iminoglycinuria (IG) and hyperglycinuria (HG)"	0.777622237776222	0.865469304854422	0.219115137193121	0.440346597360844	7776	1	SLC36A2
"Defective SLC39A4 causes acrodermatitis enteropathica, zinc-deficiency type (AEZ)"	0.963803619638036	0.980523880697432	0.0346593146908232	0.0696533862811641	9638	1	SLC39A4
"Defective SLC3A1 causes cystinuria (CSNU)"	0.128387161283872	0.390696115573628	0.839954319092751	1.55858976144019	1283	2	SLC3A1 SLC7A9
"Defective SLC40A1 causes hemochromatosis 4 (HFE4) (duodenum)"	0.0247975202479752	0.213936182139362	0.948662562620228	1.76030496367771	247	2	SLC40A1 HEPH
"Defective SLC40A1 causes hemochromatosis 4 (HFE4) (macrophages)"	0.0021997800219978	0.0703643921322154	0.99054704595186	1.83802434126768	21	2	SLC40A1 CP
"Defective SLC4A1 causes hereditary spherocytosis type 4 (HSP4),  distal renal tubular acidosis (dRTA) and dRTA with hemolytic anemia (dRTA-HA)"	0.612238776122388	0.752214653846336	0.390923810774146	0.785623358143483	6122	1	SLC4A1
"Defective SLC4A4 causes renal tubular acidosis, proximal, with ocular abnormalities and mental retardation (pRTA-OA)"	0.872812718728127	0.92461837687199	0.126208918646886	0.253636825801612	8728	1	SLC4A4
"Defective SLC5A1 causes congenital glucose/galactose malabsorption (GGM)"	0.847615238476152	0.909662889920158	0.152465975230843	0.306404542681282	8476	1	SLC5A1
"Defective SLC5A2 causes renal glucosuria (GLYS1)"	0.832616738326167	0.900630226832389	0.166294691698394	0.334195540237908	8326	1	SLC5A2
"Defective SLC5A5 causes thyroid dyshormonogenesis 1 (TDH1)"	0.931106889311069	0.961558183804261	0.0659927355476785	0.13262286175757	9311	1	SLC5A5
"Defective SLC6A2 causes orthostatic intolerance (OI)"	0.728827117288271	0.834154828011623	0.271760535643954	0.546145869704582	7288	1	SLC6A2
"Defective SLC6A3 causes Parkinsonism-dystonia infantile (PKDYS)"	0.928207179282072	0.959368142077945	0.0691435823377533	0.13895498778313	9282	1	SLC6A3
"Defective SLC7A7 causes lysinuric protein intolerance (LPI)"	0.981401859814019	0.990751395978796	0.111159737417943	0.206264108280459	9814	2	SLC3A2 SLC7A7
"Defective SLC7A9 causes cystinuria (CSNU)"	0.128387161283872	0.390696115573628	0.839954319092751	1.55858976144019	1283	2	SLC3A1 SLC7A9
"Defective SLC9A6 causes  X-linked, syndromic mental retardation,, Christianson type (MRXSCH)"	0.794120587941206	0.875915364128612	0.20099776815019	0.403936872713872	7941	1	SLC9A6
"Defective SLC9A9 causes autism 16 (AUTS16)"	0.204979502049795	0.453111628338946	0.788061791606494	1.58373507594849	2049	1	SLC9A9
"Defective SLCO1B3 causes hyperbilirubinemia, Rotor type (HBLRR)"	0.868313168683132	0.921834195890756	0.131110235875892	0.263486799619151	8683	1	SLCO1B3
"Defective SLCO2A1 causes primary, autosomal recessive hypertrophic osteoarthropathy 2 (PHOAR2)"	0.0440955904409559	0.263568316291858	0.952912345192771	1.91502839175801	440	1	SLCO2A1
"Defective SRD5A3 causes SRD5A3-CDG (CDG-1q) and KHRZ"	0.447255274472553	0.641578183474605	0.549297623736379	1.10390063712269	4472	1	SRD5A3
"Defective ST3GAL3 causes MCT12 and EIEE15"	0.854614538546145	0.915578777050525	0.300435145211097	0.570474604695054	8546	5	FMOD ST3GAL3 OMD PRELP ACAN
"Defective TBXAS1 causes GHDD"	0.190880911908809	0.440171281379325	0.80276574329351	1.6132849974011	1908	1	TBXAS1
"Defective TCN2 causes TCN2 deficiency"	0.875712428757124	0.926494721661854	0.123758260032384	0.248711838892843	8757	1	TCN2
"Defective TPMT causes TPMT deficiency"	0.358064193580642	0.575606431529058	0.6343704870684	1.27486803981282	3580	1	TPMT
"Defective TPR may confer susceptibility towards thyroid papillary carcinoma (TPC)"	0.358264173582642	0.575606431529058	0.523992667917695	1.08245867372425	3582	32	NUP54 NUP93 NUP85 NUP214 NUP88 NUP37 NUP58 POM121C NUP42 POM121 RANBP2 TPR SEC13 NUP50 NUP98 GCK SEH1L NDC1 NUP160 NUP133
"Defective UGT1A1 causes hyperbilirubinemia"	0.670732926707329	0.796270589808489	0.334252330313772	0.671733035878195	6707	1	UGT1A1
"Defective binding of RB1 mutants to E2F1,(E2F2, E2F3)"	0.0165983401659834	0.184985121397363	0.760310047192946	1.5271529134501	165	17	TFDP2 CDKN1C CDKN1A CCND1 CCNE1 E2F1 TFDP1 CCND3
"Defective cofactor function of FVIIIa variant"	0.0705929407059294	0.319028280658173	0.926567765086867	1.86208478248874	705	1	F8
"Defective factor IX causes hemophilia B"	0.0967903209679032	0.352654675360866	0.806948467740113	1.51707025994458	967	4	F8 GP5
"Defective factor IX causes thrombophilia"	0.0705929407059294	0.319028280658173	0.926567765086867	1.86208478248874	705	1	F8
"Defective factor VIII causes hemophilia A"	0.142085791420858	0.405613258118633	0.770138023580235	1.44786629919267	1420	4	F8 TPST1
"Defective factor XII causes hereditary angioedema"	0.238476152384762	0.489880536550182	0.745324714702238	1.38299838798134	2384	2	KLKB1 F12
"Defective gamma-carboxylation of F9"	0.899210078992101	0.941456428092847	0.102314997155486	0.205618203441113	8992	1	GGCX
"Defective pro-SFTPB causes SMDP1 and RDS"	0.797420257974203	0.877982161551391	0.198284538969848	0.398484208636306	7974	1	SFTPB
"Defective pyroptosis"	0.707229277072293	0.821188582978725	0.428580573850317	0.88993786838721	7072	37	DNMT1 H2BC11 EZH2 RBBP4 DNMT3A H3C15 H2BC4 H2BC17 H2BC15 H2BC12 POLA2 EED RBBP7 SUZ12 PRIM1 H3-3A H2AC6
"Defective translocation of RB1 mutants to the nucleus"	0.603339666033397	0.745248544353188	0.398144501334734	0.800134480285392	6033	1	RB1
"Defects in biotin (Btn) metabolism"	0.222077792220778	0.468935298250997	0.657316676555377	1.27551102746378	2220	8	PC PCCB HLCS BTD ACACA MCCC2 MCCC1
"Defects in cobalamin (B12) metabolism"	0.244575542445755	0.495571293238624	0.610537986291385	1.21210211784627	2445	13	ABCD4 MMAB LMBRD1 CD320 MTRR MMADHC MMACHC
"Defects in vitamin and cofactor metabolism"	0.167683231676832	0.428116753991612	0.610414306732109	1.24069496804514	1676	21	ABCD4 MMAB PC PCCB LMBRD1 HLCS CD320 BTD ACACA MTRR MCCC2 MMADHC MMACHC MCCC1
"Defects of contact activation system (CAS) and kallikrein/kinin system (KKS)"	0.117988201179882	0.381247070098185	0.701256962350977	1.37737839657818	1179	10	F8 KLKB1 TPST1
Defensins	0.746625337466253	0.848218729787538	0.392522932983063	0.761683595456664	7466	8	PRSS2 CCR2 TLR2 DEFB105A TLR1 CD4
"Degradation of AXIN"	0.0585941405859414	0.300548115666604	0.604097626056954	1.26911271150649	585	53	PSMD9 PSMD6 PSMD2 PSMB8 UBC PSMC1 AXIN2 PSMB9 RNF146 PSMD4 PSMC4 PSMB10 PSMB4 UBA52 UBB PSMB7 PSMC3 PSMD11 PSMD7 PSMF1 PSME3 PSMD13 PSMA7 PSMA5 PSMC2 PSMC5 PSMD12
"Degradation of DVL"	0.0418958104189581	0.260507366348792	0.613569037163246	1.28984334560982	418	55	PSMD9 PSMD6 PSMD2 PSMB8 UBC PSMC1 PSMB9 DVL2 PSMD4 PSMC4 PSMB10 PSMB4 RBX1 UBA52 UBB DVL1 PSMB7 PSMC3 PSMD11 PSMD7 PSMF1 DVL3 PSME3 PSMD13 PSMA7 PSMA5 PSMC2 PSMC5 PSMD12
"Degradation of GABA"	0.224877512248775	0.47299172730037	0.754879649890591	1.40072819044474	2248	2	ABAT ALDH5A1
"Degradation of GLI1 by the proteasome"	0.0646935306469353	0.313661744061814	0.596526161947349	1.25500119597487	646	56	PSMD9 PSMD6 PSMD2 PSMB8 UBC PSMC1 PSMB9 PSMD4 PSMC4 NUMB PSMB10 PSMB4 RBX1 UBA52 UBB PSMB7 PSMC3 PSMD11 PSMD7 PSMF1 PSME3 PSMD13 PSMA7 PSMA5 PSMC2 PSMC5 PSMD12
"Degradation of GLI2 by the proteasome"	0.0582941705829417	0.300548115666604	0.598953600165033	1.26037300488415	582	57	PSMD9 PSMD6 PSMD2 PSMB8 GSK3B UBC PSMC1 PSMB9 PSMD4 PSMC4 PSMB10 PSMB4 RBX1 UBA52 UBB PSMB7 PSMC3 PSMD11 PSMD7 PSMF1 PSME3 PSMD13 PSMA7 PSMA5 PSMC2 PSMC5 PSMD12 PSMD1 PSMA2 CSNK1A1
"Degradation of beta-catenin by the destruction complex"	0.0656934306569343	0.314474706375516	0.570979100447939	1.21370793943485	656	83	TLE2 PSMD9 PSMD6 PSMD2 PSMB8 GSK3B UBC TLE1 PSMC1 AXIN2 PSMB9 PSMD4 PSMC4 PSMB10 PSMB4 LEF1 RBX1 UBA52 PPP2R5C UBB PSMB7 TCF7L1 PSMC3 PSMD11 PSMD7 APC PSMF1 PSME3 PSMD13 FRAT2 PSMA7 FRAT1 PSMA5 PSMC2 AMER1 PSMC5 PSMD12 HDAC1 PSMD1 PPP2R5B PSMA2 CSNK1A1 CTBP1
"Degradation of cysteine and homocysteine"	0.199480051994801	0.447875449465081	0.637694224549915	1.26155627369613	1994	12	CTH GADL1 TSTD1 GOT2 SLC25A10
"Degradation of the extracellular matrix"	0.0073992600739926	0.136002817628685	0.620742266137123	1.32591845332751	73	99	CDH1 CTSB COL26A1 BMP1 LAMA5 COL12A1 CAPN13 COL9A3 COL13A1 COL9A2 ADAM9 SPP1 ADAM17 MMP24 MMP15 MMP17 HSPG2 KLKB1 PRSS2 A2M CTSD CAPN15
"Deletions in the AMER1 gene destabilize the destruction complex"	0.22997700229977	0.478406551236768	0.762942540807842	1.5332539601336	2299	1	AMER1
"Deletions in the AXIN genes in hepatocellular carcinoma result in elevated WNT signaling"	0.353564643535646	0.575606431529058	0.639184280775458	1.28454212124076	3535	1	AXIN1
"Depolymerisation of the Nuclear Lamina"	0.282771722827717	0.527226913947515	0.585567935656367	1.16737695336105	2827	15	LMNB1 TMPO LPIN3 CTDNEP1 CCNB1 LEMD2 LPIN2
"Deposition of new CENPA-containing nucleosomes at the centromere"	0.427557244275573	0.629452177316638	0.49486545521295	1.03605732213893	4275	47	CENPT CENPC ITGB3BP H2BC11 RBBP4 CENPP CENPK H2BC4 H2BC17 H2BC15 RSF1 H2BC12 RUVBL1 MIS18BP1 CENPN CENPO MIS18A CENPA
Depurination	0.817218278172183	0.893390421277446	0.389131082102699	0.803862994327113	8172	32	ACD H3-4 H2BC11 H2BC4 H2BC17 H2BC15 H2BC12 TERF2 TINF2 OGG1 H2AC6 TERF1 H2BC21 H2BC9 H2BC13 H2AC20 H2AZ2 H4C1 H2AC7 MUTYH TERF2IP
Depyrimidination	0.72032796720328	0.829437953820326	0.424983073537067	0.882467740351464	7203	37	ACD H3-4 UNG H2BC11 MBD4 H2BC4 H2BC17 H2BC15 H2BC12 TERF2 TINF2 OGG1 NTHL1 H2AC6 NEIL1 TERF1 H2BC21 H2BC9 H2BC13 H2AC20 NEIL2 H2AZ2 H4C1 H2AC7
"Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models"	0.604339566043396	0.745358947588724	0.459371427999318	0.935091440384387	6043	22	LMNB1 SOD2 CDC25C APP CDK5R1
