pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
"Dectin-1 mediated noncanonical NF-kB signaling"	0.554244575542446	0.831131798566948	0.509371248866817	0.984037076880025	5542	59	PSMB8 UBB PSMB10 PSMD1 PSMB9 RELB PSMA2 PSMD11 PSMB2
"Dectin-2 family"	0.108489151084892	0.407845085056712	0.728734195464786	1.38560545651534	1084	15	MUC1 MUC4 MUC5AC MUC3A MUC20
"Defective ABCA1 causes TGD"	0.0244975502449755	0.161603730635111	0.95549165711517	1.8241829043774	244	2	ABCA1 APOA1
"Defective ABCA12 causes ARCI4B"	0.350764923507649	0.68705653706474	0.652858195599537	1.29916746022409	3507	1	ABCA12
"Defective ABCA3 causes SMDP3"	0.955604439556044	0.995639336882113	0.0462680282134962	0.0920719340108823	9556	1	ABCA3
"Defective ABCB11 causes PFIC2 and BRIC2"	0.340865913408659	0.679804612131379	0.662806611222234	1.31896449722984	3408	1	ABCB11
"Defective ABCB6 causes MCOPCB7"	0.71992800719928	0.907595689029228	0.283450889567323	0.56405843532264	7199	1	ABCB6
"Defective ABCC2 causes DJS"	0.667033296670333	0.879928383657826	0.337561848615644	0.671737557237529	6670	1	ABCC2
"Defective ABCC6 causes PXE"	0.405159484051595	0.736397102975374	0.598694599431519	1.19138359208165	4051	1	ABCC6
"Defective ABCC8 can cause hypo- and hyper-glycemias"	0.529347065293471	0.821820246090407	0.496961609544256	0.948777381269418	5293	2	ABCC8 KCNJ11
"Defective ABCC9 causes CMD10, ATFB12 and Cantu syndrome"	0.718128187181282	0.906931842027065	0.338737695425594	0.646703200872726	7181	2	KCNJ11 ABCC9
"Defective ABCD1 causes ALD"	0.0154984501549845	0.128060572782312	0.984629961048531	1.95938293243181	154	1	ABCD1
"Defective ABCD4 causes MAHCJ"	0.873912608739126	0.975409981937586	0.195600755763052	0.37343241261106	8739	2	ABCD4 LMBRD1
"Defective ABCG5 causes sitosterolemia"	0.517648235176482	0.816258166120969	0.482050742183388	0.959265951844891	5176	1	ABCG8
"Defective ABCG8 causes GBD4 and sitosterolemia"	0.517648235176482	0.816258166120969	0.482050742183388	0.959265951844891	5176	1	ABCG8
"Defective ACTH causes obesity and POMCD"	0.617938206179382	0.861767509884956	0.385672176018528	0.767475609212439	6179	1	MC2R
"Defective ACY1 causes encephalopathy"	0.409159084091591	0.739234434765479	0.593851984419413	1.18174693914764	4091	1	ACY1
"Defective AHCY causes HMAHCHD"	0.225377462253775	0.566603152768835	0.777081798084009	1.54636855722714	2253	1	AHCY
"Defective ALG1 causes CDG-1k"	0.118788121187881	0.426053394660534	0.883514054110959	1.75816542932043	1187	1	ALG1
"Defective ALG11 causes CDG-1p"	0.320867913208679	0.666227459586803	0.680650594799453	1.35447346836714	3208	1	ALG11
"Defective ALG12 causes CDG-1g"	0.608939106089391	0.856046316436261	0.396620696915465	0.789262824541522	6089	1	ALG12
"Defective ALG14 causes ALG14-CMS"	0.549445055494451	0.829456705202298	0.47860188450808	0.913725796788629	5494	2	ALG13 ALG14
"Defective ALG2 causes CDG-1i"	0.709429057094291	0.903158165858807	0.293609853668807	0.584274457238568	7094	1	ALG2
"Defective ALG3 causes CDG-1d"	0.961503849615038	0.995844726904555	0.0401621223286662	0.0799213716158171	9615	1	ALG3
"Defective ALG6 causes CDG-1c"	0.957604239576042	0.995639336882113	0.0441099063059269	0.0877773386815919	9576	1	ALG6
"Defective ALG8 causes CDG-1h"	0.623137686231377	0.863546845086528	0.380829561006422	0.757838956278422	6231	1	ALG8
"Defective ALG9 causes CDG-1l"	0.961703829617038	0.995844726904555	0.0397410253710917	0.0790834017954677	9617	1	ALG9
"Defective AMN causes MGA1"	0.375662433756624	0.712674144716166	0.630761237422437	1.2042217820341	3756	2	CUBN AMN
"Defective AVP does not bind AVPR1A,B and causes neurohypophyseal diabetes insipidus (NDI)"	0.280871912808719	0.631102135384237	0.723707758711443	1.44015588249786	2808	1	AVPR1A
"Defective AVP does not bind AVPR2 and causes neurohypophyseal diabetes insipidus (NDI)"	0.0868913108689131	0.355370523553705	0.916464891041162	1.82373656776276	868	1	AVPR2
"Defective B3GALT6 causes EDSP2 and SEMDJL1"	0.587341265873413	0.843536617902191	0.496679230445006	0.946615763526981	5873	17	SDC4 GPC2 CSPG5 CSPG4 SDC1 AGRN SDC2 GPC3
"Defective B3GALTL causes PpS"	0.541445855414459	0.827028653601517	0.516404707017639	0.990492215979538	5414	33	ADAMTS15 ADAMTS1 THSD7A ADAMTSL5 ADAMTS9 ADAMTSL4 ADAMTS14 ADAMTS17
"Defective B3GAT3 causes JDSSDHD"	0.57994200579942	0.84220999141136	0.499925195532499	0.952802214522579	5799	17	SDC4 GPC2 CSPG5 CSPG4 SDC1 AGRN SDC2 GPC3
"Defective B4GALT1 causes B4GALT1-CDG (CDG-2d)"	0.134786521347865	0.448855802177692	0.802455744039994	1.53011706402234	1347	4	PRELP B4GALT1 OMD
"Defective B4GALT1 causes CDG-2d"	0.138486151384862	0.454302130762534	0.865775344773134	1.72286595063821	1384	1	B4GALT1
"Defective B4GALT7 causes EDS, progeroid type"	0.586341365863414	0.843536617902191	0.497254563475827	0.947712284748062	5863	17	SDC4 GPC2 CSPG5 CSPG4 SDC1 AGRN SDC2 GPC3
"Defective BTD causes biotidinase deficiency"	0.247375262473753	0.59497277680375	0.756184861564375	1.5047843048923	2473	1	BTD
"Defective Base Excision Repair Associated with MUTYH"	0.89041095890411	0.97852243826911	0.11122223391936	0.221328778799766	8904	1	MUTYH
"Defective Base Excision Repair Associated with NEIL1"	0.956604339566043	0.995639336882113	0.0453205600589536	0.0901865019150962	9566	1	NEIL1
"Defective Base Excision Repair Associated with NEIL3"	0.0254974502549745	0.165494174443146	0.973891988630382	1.9380147020129	254	1	NEIL3
"Defective Base Excision Repair Associated with NTHL1"	0.883111688831117	0.977154204140829	0.118907253395094	0.236621728021141	8831	1	NTHL1
"Defective Base Excision Repair Associated with OGG1"	0.627137286271373	0.864497554782242	0.376618591430677	0.749459258074929	6271	1	OGG1
"Defective C1GALT1C1 causes TNPS"	0.0870912908709129	0.355370523553705	0.762791508967748	1.44802460944894	870	12	MUC1 MUC4 MUC5AC MUC3A MUC20
"Defective CD320 causes MMATC"	0.962903709629037	0.996441894272111	0.100963309996315	0.1927547380379	9629	2	TCN2 CD320
"Defective CFTR causes cystic fibrosis"	0.557644235576442	0.831131798566948	0.508223900551689	0.981820553500085	5576	59	PSMB8 UBB PSMB10 PSMD1 CFTR PSMB9 PSMA2 PSMD11 PSMB2 DERL3
"Defective CHST14 causes EDS, musculocontractural type"	0.257174282571743	0.605071854330602	0.697191980046684	1.32650852751524	2571	5	CSPG5 CSPG4 CHST14
"Defective CHST3 causes SEDCJD"	0.163483651634837	0.494663560939192	0.765554687214816	1.4565784603571	1634	5	CSPG5 CSPG4 CHST3
"Defective CHST6 causes MCDC1"	0.202879712028797	0.545140713453627	0.748662409894148	1.42754430643596	2028	4	PRELP OMD CHST6
"Defective CHSY1 causes TPBS"	0.253174682531747	0.601154884511549	0.700028617780596	1.33190564086594	2531	5	CSPG5 CSPG4 CHSY1
"Defective CP causes aceruloplasminemia (ACERULOP)"	0.001999800019998	0.0252162283771623	0.991962650932543	1.89381173151773	19	2	CP SLC40A1
"Defective CSF2RA causes SMDP4"	0.712228777122288	0.903158165858807	0.354969467256264	0.677072539223659	7122	3	SFTPD CSF2RA SFTPB
"Defective CSF2RB causes SMDP5"	0.712228777122288	0.903158165858807	0.354969467256264	0.677072539223659	7122	3	SFTPD CSF2RA SFTPB
"Defective CUBN causes MGA1"	0.375662433756624	0.712674144716166	0.630761237422437	1.2042217820341	3756	2	CUBN AMN
"Defective CYP11A1 causes AICSR"	0.818318168183182	0.951103353418859	0.27733614108976	0.528822636143285	8183	4	CYP11A1 FDX2 FDX1 FDXR
"Defective CYP1B1 causes Glaucoma"	0.0442955704429557	0.237781765060745	0.955626908095589	1.90166776105525	442	1	CYP1B1
"Defective CYP26B1 causes RHFCA"	0.3002699730027	0.645535446455355	0.703231919149384	1.39940959998337	3002	1	CYP26B1
"Defective CYP26C1 causes FFDD4"	0.961103889611039	0.995844726904555	0.0406884935256343	0.0809688338912537	9611	1	CYP26C1
"Defective CYP27A1 causes CTX"	0.3999600039996	0.729326239062841	0.603116117486051	1.20018227519532	3999	1	CYP27A1
"Defective CYP27B1 causes VDDR1A"	0.985201479852015	0.996669849278625	0.0142646594378356	0.0283862276643335	9852	1	CYP27B1
"Defective CYP27B1 causes VDDR1B"	0.364963503649635	0.704606572835539	0.638646173281398	1.2708859787873	3649	1	CYP2R1
"Defective CYP2U1 causes SPG56"	0.586441355864414	0.843536617902191	0.417359722076008	0.830532838193726	5864	1	CYP2U1
"Defective CYP7B1 causes SPG5A and CBAS3"	0.365563443655634	0.705202467801029	0.63827771344352	1.27015275519449	3655	1	CYP7B1
"Defective DHDDS causes retinitis pigmentosa 59"	0.498350164983502	0.805151158190954	0.525548472515405	1.00335417043699	4983	2	NUS1 DHDDS
"Defective DNA double strand break response due to BARD1 loss of function"	0.0534946505349465	0.265789339433404	0.924040637995473	1.76413799349182	534	2	BRCA1 BARD1
"Defective DNA double strand break response due to BRCA1 loss of function"	0.0534946505349465	0.265789339433404	0.924040637995473	1.76413799349182	534	2	BRCA1 BARD1
"Defective DOLK causes DOLK-CDG (CDG-1m)"	0.406059394060594	0.736563197612823	0.597905042636067	1.1898123986685	4060	1	DOLK
"Defective DPAGT1 causes CDG-1j, CMSTA2"	0.658834116588341	0.877938807104511	0.346089062006527	0.688706446099602	6588	1	DPAGT1
"Defective DPM1 causes DPM1-CDG (CDG-1e)"	0.808419158084192	0.945404108237825	0.269951568751316	0.514908494904186	8084	3	DPM3 DPM2 DPM1
"Defective DPM2 causes DPM2-CDG (CDG-1u)"	0.808419158084192	0.945404108237825	0.269951568751316	0.514908494904186	8084	3	DPM3 DPM2 DPM1
"Defective DPM3 causes DPM3-CDG (CDG-1o)"	0.808419158084192	0.945404108237825	0.269951568751316	0.514908494904186	8084	3	DPM3 DPM2 DPM1
"Defective EXT1 causes exostoses 1, TRPS2 and CHDS"	0.69033096690331	0.894515361298095	0.443024654614206	0.84148345384637	6903	14	SDC4 GPC2 SDC1 EXT2 AGRN SDC2 GPC3
"Defective EXT2 causes exostoses 2"	0.69033096690331	0.894515361298095	0.443024654614206	0.84148345384637	6903	14	SDC4 GPC2 SDC1 EXT2 AGRN SDC2 GPC3
"Defective F8 accelerates dissociation of the A2 domain"	0.487351264873513	0.796676173030908	0.512790820086325	1.02043774873039	4873	1	F8
"Defective F8 binding to the cell membrane"	0.487351264873513	0.796676173030908	0.512790820086325	1.02043774873039	4873	1	F8
"Defective F8 binding to von Willebrand factor"	0.752224777522248	0.924456869381555	0.306497292112345	0.585151232191149	7522	2	VWF F8
"Defective F8 cleavage by thrombin"	0.752224777522248	0.924456869381555	0.306497292112345	0.585151232191149	7522	2	VWF F8
"Defective F8 secretion"	0.487351264873513	0.796676173030908	0.512790820086325	1.02043774873039	4873	1	F8
"Defective F8 sulfation at Y1699"	0.437656234376562	0.760090203318262	0.578039601599071	1.10255888725204	4376	3	TPST1 F8 TPST2
"Defective F9 activation"	0.972202779722028	0.996669849278625	0.0292662385514265	0.0582389025142783	9722	1	GP1BB
"Defective F9 variant does not activate FX"	0.487351264873513	0.796676173030908	0.512790820086325	1.02043774873039	4873	1	F8
"Defective FMO3 causes TMAU"	0.762623737626237	0.929663680157664	0.242393936203811	0.482356377838581	7626	1	FMO3
"Defective GALE can cause Epimerase-deficiency galactosemia (EDG)"	0.109089091090891	0.407942539079425	0.893673018212443	1.77838145123636	1090	1	GALE
"Defective GALK1 can cause Galactosemia II (GALCT2)"	0.997900209979002	0.999751990047168	0.00236867038635646	0.00471358023946497	9979	1	GALK1
"Defective GALNT12 causes CRCS1"	0.0842915708429157	0.351239058538208	0.771906786866253	1.46739454427179	842	11	MUC1 MUC4 MUC5AC GALNT12 MUC3A MUC20
"Defective GALNT3 causes HFTC"	0.0854914508549145	0.353803081230339	0.770636148926668	1.46497906197261	854	11	MUC1 MUC4 MUC5AC MUC3A MUC20
"Defective GALT can cause Galactosemia"	0.767923207679232	0.930036060926173	0.236603853037162	0.470834292808778	7679	1	GALT
"Defective GCK causes maturity-onset diabetes of the young 2 (MODY2)"	0.788121187881212	0.938534872533406	0.217707127066007	0.433230397120602	7881	1	GCK
"Defective GCLC causes HAGGSD"	0.377862213778622	0.712674144716166	0.629188389226439	1.20121896901218	3778	2	GCLC GCLM
"Defective GFPT1 causes CMSTA1"	0.406159384061594	0.736563197612823	0.597799768396673	1.18960290621341	4061	1	GFPT1
"Defective GGT1 causes GLUTH"	0.507749225077492	0.810323582012267	0.492314980524266	0.979691466215906	5077	1	GGT1
"Defective GGT1 in aflatoxin detoxification causes GLUTH"	0.507749225077492	0.810323582012267	0.492314980524266	0.979691466215906	5077	1	GGT1
"Defective GNE causes sialuria, Nonaka myopathy and inclusion body myopathy 2"	0.921007899210079	0.988690758583716	0.0813769870512685	0.161937667782507	9210	1	GNE
"Defective GSS causes GSS deficiency"	0.48955104489551	0.799192906063406	0.510632698178756	1.0161431534011	4895	1	GSS
"Defective HDR through Homologous Recombination (HRR) due to BRCA1 loss-of-function"	0.0158984101589841	0.128300169983002	0.782643108721831	1.49623455689911	158	24	DNA2 RAD51AP1 BRCA1 EXO1 BRIP1 BARD1 XRCC2 BRCA2 RMI2
"Defective HDR through Homologous Recombination (HRR) due to PALB2 loss of function"	0.0158984101589841	0.128300169983002	0.782643108721831	1.49623455689911	158	24	DNA2 RAD51AP1 BRCA1 EXO1 BRIP1 BARD1 XRCC2 BRCA2 RMI2
"Defective HDR through Homologous Recombination Repair (HRR) due to PALB2 loss of BRCA1 binding function"	0.0158984101589841	0.128300169983002	0.782643108721831	1.49623455689911	158	24	DNA2 RAD51AP1 BRCA1 EXO1 BRIP1 BARD1 XRCC2 BRCA2 RMI2
"Defective HDR through Homologous Recombination Repair (HRR) due to PALB2 loss of BRCA2/RAD51/RAD51C binding function"	0.0158984101589841	0.128300169983002	0.782643108721831	1.49623455689911	158	24	DNA2 RAD51AP1 BRCA1 EXO1 BRIP1 BARD1 XRCC2 BRCA2 RMI2
"Defective HEXA causes GM2G1"	0.95980401959804	0.995844726904555	0.0417938730392673	0.0831685046696706	9598	1	HEXA
"Defective HEXB causes GM2G2"	0.907509249075092	0.98358763501151	0.0949047268133488	0.18885744826123	9075	1	HEXB
"Defective HK1 causes hexokinase deficiency (HK deficiency)"	0.924307569243076	0.989162550824016	0.0779555742709759	0.155129162992169	9243	1	HK1
"Defective HLCS causes multiple carboxylase deficiency"	0.721927807219278	0.907595689029228	0.393686483296205	0.746468403559277	7219	7	PC MCCC1
"Defective Inhibition of DNA Recombination at Telomere"	0.878312168783122	0.975409981937586	0.191882483028322	0.366333648842693	8783	2	DAXX ATRX
"Defective Inhibition of DNA Recombination at Telomere Due to ATRX Mutations"	0.878312168783122	0.975409981937586	0.191882483028322	0.366333648842693	8783	2	DAXX ATRX
"Defective Inhibition of DNA Recombination at Telomere Due to DAXX Mutations"	0.878312168783122	0.975409981937586	0.191882483028322	0.366333648842693	8783	2	DAXX ATRX
"Defective Intrinsic Pathway for Apoptosis"	0.0043995600439956	0.0465123793297526	0.822584219254981	1.57270564827129	43	23	CAST LMNB1 LMNA SOD2 CDC25C CAPN2 CDC25A CAPN1 YWHAE CDKN2A GOLGA2
"Defective Intrinsic Pathway for Apoptosis Due to p14ARF Loss of Function"	0.315568443155684	0.660320830492577	0.684005006960934	1.30587245939321	3155	2	CDKN2A C1QBP
"Defective LARGE causes MDDGA6 and MDDGB6"	0.141185881411859	0.455823566579512	0.840366421633175	1.60439083726219	1411	2	B4GAT1 LARGE1
"Defective LFNG causes SCDO3"	0.0661933806619338	0.303511694285117	0.853046087852728	1.62304349775279	661	5	NOTCH3 NOTCH1 LFNG
"Defective MAN1B1 causes MRT15"	0.931706829317068	0.990184526961959	0.07211285398463	0.143502331734822	9317	1	MAN1B1
"Defective MAOA causes BRUNS"	0.823617638236176	0.95314450390525	0.180650594799453	0.359489052929861	8236	1	MAOA
"Defective MAT1A causes MATD"	0.971302869713029	0.996669849278625	0.0300031582271818	0.0597053496998895	9713	1	MAT1A
"Defective MGAT2 causes CDG-2a"	0.97020297970203	0.996669849278625	0.0308453521423308	0.0613812893405881	9702	1	MGAT2
"Defective MMAA causes MMA, cblA type"	0.940705929407059	0.992025753870606	0.12670421645523	0.241898151437553	9407	2	MMAA MMUT
"Defective MMAB causes MMA, cblB type"	0.387161283871613	0.722124397729719	0.615749026213286	1.2253213698058	3871	1	MMAB
"Defective MMACHC causes MAHCC"	0.267773222677732	0.615065438427694	0.736288030318981	1.4651902308808	2677	1	MMACHC
"Defective MMADHC causes MMAHCD"	0.596440355964404	0.850902829575616	0.438636409903414	0.837425459683357	5964	2	MMACHC MMADHC
"Defective MOGS causes CDG-2b"	0.454954504549545	0.771860445349999	0.545110011580166	1.0847519324422	4549	1	MOGS
"Defective MPDU1 causes CDG-1f"	0.850714928507149	0.969898772834581	0.152068638804085	0.30261185137365	8507	1	MPDU1
"Defective MPI causes MPI-CDG (CDG-1b)"	0.226277372262774	0.567098880174094	0.77608169280977	1.54437837890381	2262	1	MPI
"Defective MTR causes HMAG"	0.185381461853815	0.520897736414076	0.801520481964577	1.53022786731865	1853	2	MTRR MTR
"Defective MTRR causes HMAE"	0.185381461853815	0.520897736414076	0.801520481964577	1.53022786731865	1853	2	MTRR MTR
"Defective MUT causes MMAM"	0.940705929407059	0.992025753870606	0.12670421645523	0.241898151437553	9407	2	MMAA MMUT
"Defective MUTYH substrate binding"	0.89041095890411	0.97852243826911	0.11122223391936	0.221328778799766	8904	1	MUTYH
"Defective MUTYH substrate processing"	0.89041095890411	0.97852243826911	0.11122223391936	0.221328778799766	8904	1	MUTYH
"Defective Mismatch Repair Associated With MLH1"	0.982601739826017	0.996669849278625	0.0732747275885666	0.139892906855452	9826	2	MLH1 PMS2
"Defective Mismatch Repair Associated With MSH2"	0.18978102189781	0.525974748062951	0.775938901463613	1.48003411774316	1897	3	MSH2 MSH6
"Defective Mismatch Repair Associated With MSH3"	0.165483451654835	0.495195733201033	0.817787242154689	1.56128365480507	1654	2	MSH2 MSH3
"Defective Mismatch Repair Associated With MSH6"	0.138286171382862	0.454261629467989	0.843080486392588	1.60957241106101	1382	2	MSH2 MSH6
"Defective Mismatch Repair Associated With PMS2"	0.982601739826017	0.996669849278625	0.0732747275885666	0.139892906855452	9826	2	MLH1 PMS2
"Defective NEU1 causes sialidosis"	0.902709729027097	0.983548608701883	0.182145751800565	0.347426745273777	9027	3	CTSA GLB1 NEU1
"Defective NTHL1 substrate binding"	0.883111688831117	0.977154204140829	0.118907253395094	0.236621728021141	8831	1	NTHL1
"Defective NTHL1 substrate processing"	0.883111688831117	0.977154204140829	0.118907253395094	0.236621728021141	8831	1	NTHL1
"Defective OGG1 Localization"	0.627137286271373	0.864497554782242	0.376618591430677	0.749459258074929	6271	1	OGG1
"Defective OGG1 Substrate Binding"	0.627137286271373	0.864497554782242	0.376618591430677	0.749459258074929	6271	1	OGG1
"Defective OGG1 Substrate Processing"	0.627137286271373	0.864497554782242	0.376618591430677	0.749459258074929	6271	1	OGG1
"Defective OPLAH causes OPLAHD"	0.439456054394561	0.761551741821526	0.560637961890725	1.11565206956758	4394	1	OPLAH
"Defective PAPSS2 causes SEMD-PA"	0.987901209879012	0.996747075292471	0.0115275292136015	0.0229394238320628	9879	1	PAPSS2
"Defective PGM1 causes PGM1-CDG (CDG1t)"	0.708729127087291	0.903158165858807	0.294662596062743	0.586369381789441	7087	1	PGM1
"Defective PMM2 causes PMM2-CDG (CDG-1a)"	0.381561843815618	0.716093971998149	0.621591746499632	1.23694820106315	3815	1	PMM2
"Defective POMGNT1 causes MDDGA3, MDDGB3 and MDDGC3"	0.870712928707129	0.973782021335973	0.198399747328526	0.378776124955603	8707	2	DAG1 POMGNT1
"Defective POMT1 causes MDDGA1, MDDGB1 and MDDGC1"	0.887311268873113	0.978224308716669	0.198410191619288	0.37844971086074	8873	3	DAG1 POMT1 POMT2
"Defective POMT2 causes MDDGA2, MDDGB2 and MDDGC2"	0.887311268873113	0.978224308716669	0.198410191619288	0.37844971086074	8873	3	DAG1 POMT1 POMT2
"Defective RFT1 causes CDG-1n"	0.311568843115688	0.655201667333267	0.69175702705548	1.37657492237886	3115	1	RFT1
"Defective RIPK1-mediated regulated necrosis"	0.566543345665433	0.831713737717137	0.490715183365266	0.933656573719685	5665	5	TRADD RIPK1 TRAF2
"Defective SERPING1 causes hereditary angioedema"	0.933706629337066	0.991226611665883	0.134494920250566	0.256771822568736	9337	2	SERPING1 F12
"Defective SLC11A2 causes hypochromic microcytic anemia, with iron overload 1 (AHMIO1)"	0.432156784321568	0.756290219353516	0.568849352563428	1.1319924810644	4321	1	SLC11A2
"Defective SLC12A1 causes Bartter syndrome 1 (BS1)"	0.443755624437556	0.763707862168329	0.555953258237709	1.1063296553162	4437	1	SLC12A1
"Defective SLC12A6 causes agenesis of the corpus callosum, with peripheral neuropathy (ACCPN)"	0.242775722427757	0.590120506021687	0.761922307611328	1.51620164369456	2427	1	SLC12A6
"Defective SLC16A1 causes symptomatic deficiency in lactate transport (SDLT)"	0.116388361163884	0.420561525936959	0.862545229751749	1.6467336482204	1163	2	SLC16A1 BSG
"Defective SLC17A5 causes Salla disease (SD) and ISSD"	0.15968403159684	0.487509508822132	0.843457206021687	1.6784535501597	1596	1	SLC17A5
"Defective SLC1A1 is implicated in schizophrenia 18 (SCZD18) and dicarboxylic aminoaciduria (DCBXA)"	0.458654134586541	0.77606154248497	0.541635961680177	1.07783868142432	4586	1	SLC1A1
"Defective SLC1A3 causes episodic ataxia 6 (EA6)"	0.517548245175482	0.816258166120969	0.482208653542478	0.959580190527522	5175	1	SLC1A3
"Defective SLC20A2 causes idiopathic basal ganglia calcification 1 (IBGC1)"	0.868713128687131	0.97356812213272	0.133382461311717	0.265426940595649	8687	1	SLC20A2
"Defective SLC22A18 causes lung cancer (LNCR) and embryonal rhabdomyosarcoma 1 (RMSE1)"	0.0783921607839216	0.33650251996077	0.924886830192652	1.84049596416975	783	1	SLC22A18
"Defective SLC22A5 causes systemic primary carnitine deficiency (CDSP)"	0.191980801919808	0.528165365281654	0.809611538056638	1.61110172584912	1919	1	SLC22A5
"Defective SLC24A1 causes congenital stationary night blindness 1D (CSNB1D)"	0.982101789821018	0.996669849278625	0.0171070639014633	0.0340425239516914	9821	1	SLC24A1
"Defective SLC24A4 causes hypomineralized amelogenesis imperfecta (AI)"	0.62043795620438	0.862950230206337	0.382935045794294	0.762028805380169	6204	1	SLC24A4
"Defective SLC26A2 causes chondrodysplasias"	0.948605139486051	0.994618034948346	0.0544794188861986	0.108412345507694	9486	1	SLC26A2
"Defective SLC26A4 causes Pendred syndrome (PDS)"	0.0373962603739626	0.216594130060678	0.963048741972839	1.91643697913891	373	1	SLC26A4
"Defective SLC27A4 causes ichthyosis prematurity syndrome (IPS)"	0.794520547945206	0.940840292498868	0.21139067270239	0.420660849815362	7945	1	SLC27A4
"Defective SLC29A3 causes histiocytosis-lymphadenopathy plus syndrome (HLAS)"	0.808319168083192	0.945404108237825	0.197336561743341	0.392693607061203	8083	1	SLC29A3
"Defective SLC2A1 causes GLUT1 deficiency syndrome 1 (GLUT1DS1)"	0.071992800719928	0.320984476138022	0.931045373197179	1.85275127279236	719	1	SLC2A1
"Defective SLC2A10 causes arterial tortuosity syndrome (ATS)"	0.943105689431057	0.993153055290382	0.0600589535740604	0.119515445627323	9431	1	SLC2A10
"Defective SLC2A9 causes hypouricemia renal 2 (RHUC2)"	0.387861213878612	0.72268934644997	0.615433203495105	1.22469289244054	3878	1	SLC2A9
"Defective SLC33A1 causes spastic paraplegia 42 (SPG42)"	0.310968903109689	0.655201667333267	0.692283398252448	1.37762238465429	3109	1	SLC33A1
"Defective SLC34A2 causes PALM"	0.419058094190581	0.745912661481105	0.581429624170965	1.15702682944733	4190	1	SLC34A2
"Defective SLC34A2 causes pulmonary alveolar microlithiasis (PALM)"	0.419058094190581	0.745912661481105	0.581429624170965	1.15702682944733	4190	1	SLC34A2
"Defective SLC35A1 causes congenital disorder of glycosylation 2F (CDG2F)"	0.979102089791021	0.996669849278625	0.0206863880408464	0.0411652674246607	9791	1	SLC35A1
"Defective SLC35A2 causes congenital disorder of glycosylation 2M (CDG2M)"	0.680831916808319	0.890045909202183	0.323613011895989	0.643979806938457	6808	1	SLC35A2
"Defective SLC35A3 causes arthrogryposis, mental retardation, and seizures (AMRS)"	0.720727927207279	0.907595689029228	0.282608695652174	0.562382495681942	7207	1	SLC35A3
"Defective SLC35C1 causes congenital disorder of glycosylation 2C (CDG2C)"	0.0440955904409559	0.237234276572343	0.955995367933467	1.90240098464806	440	1	SLC35C1
"Defective SLC35D1 causes SCHBCKD"	0.408759124087591	0.73906336028085	0.594536266975471	1.18310864010571	4087	1	SLC35D1
"Defective SLC36A2 causes iminoglycinuria (IG) and hyperglycinuria (HG)"	0.803019698030197	0.945404108237825	0.202494999473629	0.402958737360482	8030	1	SLC36A2
"Defective SLC39A4 causes acrodermatitis enteropathica, zinc-deficiency type (AEZ)"	0.174982501749825	0.508562589119239	0.827929255711128	1.64755341303432	1749	1	SLC39A4
"Defective SLC3A1 causes cystinuria (CSNU)"	0.924107589241076	0.989162550824016	0.143717586333043	0.274379333503191	9241	2	SLC7A9 SLC3A1
"Defective SLC40A1 causes hemochromatosis 4 (HFE4) (duodenum)"	0.865613438656134	0.972227510921904	0.203505816707901	0.388524409413203	8656	2	HEPH SLC40A1
"Defective SLC40A1 causes hemochromatosis 4 (HFE4) (macrophages)"	0.001999800019998	0.0252162283771623	0.991962650932543	1.89381173151773	19	2	CP SLC40A1
"Defective SLC5A1 causes congenital glucose/galactose malabsorption (GGM)"	0.34006599340066	0.679290239292902	0.663385619538899	1.32011670573282	3400	1	SLC5A1
"Defective SLC5A2 causes renal glucosuria (GLYS1)"	0.744125587441256	0.922441396413354	0.259448362985577	0.516294155562729	7441	1	SLC5A2
"Defective SLC5A5 causes thyroid dyshormonogenesis 1 (TDH1)"	0.165883411658834	0.495195733201033	0.837772397094431	1.66714095758498	1658	1	SLC5A5
"Defective SLC6A3 causes Parkinsonism-dystonia infantile (PKDYS)"	0.831116888311169	0.959529798093152	0.172860301084325	0.343986611253398	8311	1	SLC6A3
"Defective SLC7A7 causes lysinuric protein intolerance (LPI)"	0.94040595940406	0.992025753870606	0.127388535031847	0.243204622550427	9404	2	SLC7A7 SLC3A2
"Defective SLC7A9 causes cystinuria (CSNU)"	0.924107589241076	0.989162550824016	0.143717586333043	0.274379333503191	9241	2	SLC7A9 SLC3A1
"Defective SLC9A6 causes  X-linked, syndromic mental retardation,, Christianson type (MRXSCH)"	0.2995700429957	0.645320267973203	0.70428466154332	1.40150452453425	2995	1	SLC9A6
"Defective SLC9A9 causes autism 16 (AUTS16)"	0.283771622837716	0.633774076466892	0.721339088325087	1.4354423022584	2837	1	SLC9A9
"Defective SLCO2A1 causes primary, autosomal recessive hypertrophic osteoarthropathy 2 (PHOAR2)"	0.952104789521048	0.995639336882113	0.0495315296346984	0.0985662001185895	9521	1	SLCO2A1
"Defective SRD5A3 causes SRD5A3-CDG (CDG-1q) and KHRZ"	0.742725727427257	0.921425787749094	0.260816928097695	0.519017557478864	7427	1	SRD5A3
"Defective ST3GAL3 causes MCT12 and EIEE15"	0.268473152684732	0.615505210842552	0.700397550945796	1.3355132071286	2684	4	PRELP OMD
"Defective TBXAS1 causes GHDD"	0.124187581241876	0.430742312588225	0.87888198757764	1.74894776129659	1241	1	TBXAS1
